,ver_claim_ids,pos
2071,vclaim-sno-canadians-moose-lick-cars,"['photographs', 'that', 'moose']"
2072,vclaim-sno-canal-and-forever,['buren']
2073,vclaim-sno-cancer-act-1939,"['act', 'it']"
2074,vclaim-sno-cancer-baby,['facebook']
2075,vclaim-sno-cancer-in-a-can,['chips']
2076,vclaim-sno-cancer-update,"['hospital', 'cancer']"
2077,vclaim-sno-cancer-vitamin-b17-deficiency,[]
2078,vclaim-sno-cancerous-deer,['photograph']
2079,vclaim-sno-candace-claiborne-treason,['who']
2080,vclaim-sno-candace-owens-pelosi-capitol,['owen']
2081,vclaim-sno-candi-cdebaca-tweet-coronavirus,"['cdebaca', 'person']"
2082,vclaim-sno-candid-camera-hijacking,"['passengers', 'hijacking']"
2083,vclaim-sno-candid-camera,"['image', 'brown']"
2084,vclaim-sno-candy-can-ban-school,"['principal', 'they']"
2085,vclaim-sno-candy-crush-murder-false,['woman']
2086,vclaim-sno-candy-crush-saga,['entertainment']
2087,vclaim-sno-canine-carry-outs-anti-freeze-warning,['treats']
2088,vclaim-sno-canine-vaccine-covid-19,['photograph']
2089,vclaim-sno-cannabis-marijuana-guns,"['states', 'that']"
2090,vclaim-sno-cannabis-poisoning-death,['woman']
2091,vclaim-sno-canned-pumpkin-isnt-actually-pumpkin,['pumpkin']
2092,vclaim-sno-cannibal-diet-zambia-arrest,['he']
2093,vclaim-sno-cannibal-restaurant,['perry']
2094,vclaim-sno-cannibals-arrested-florida,['they']
2095,vclaim-sno-cannon-father,[]
2096,vclaim-sno-cannon-hinnant,['outlets']
2097,vclaim-sno-canola-oil,['use']
2098,vclaim-sno-cant-be-yelped,"['restaurant', 'footage', 'use']"
2099,vclaim-sno-cap-and-trade-energy-bill,"['bill', 'estate']"
2100,vclaim-sno-cap-and-trade,['photograph']
2101,vclaim-sno-capitol-invasion-lego-set,['that']
2102,vclaim-sno-capitol-police-opened-gates,['video']
2103,vclaim-sno-capitol-police-selfie,"['officer', 'that']"
2104,vclaim-sno-capitol-riot-deaths,['people']
2105,vclaim-sno-capitol-riot-mace-police,['video']
2106,vclaim-sno-capitol-riot-no-fly-list,"['video', 'person', 'who']"
2107,vclaim-sno-capitol-riot-podium,"['photograph', 'bystanders']"
2108,vclaim-sno-capitol-riot-taser-death,"['man', 'who', 'insurrection']"
2109,vclaim-sno-capitol-rioter-permission-vacation,"['cudd', 'her']"
2110,vclaim-sno-capitol-rioters-dating-apps,"['users', 'who']"
2111,vclaim-sno-capitol-riots-private-party,['trump']
2112,vclaim-sno-capitol-window-wave-video,"['video', 'gosar']"
2113,vclaim-sno-capped-well,[]
2114,vclaim-sno-capri-cocaine,['fda']
2115,vclaim-sno-capri-sun-mold-warning,[]
2116,vclaim-sno-captain-america-coronavirus-pandemic,['movie']
2117,vclaim-sno-captain-america-deemed-offensive,"['principal', 'costume']"
2118,vclaim-sno-captain-ed-freeman,['article']
2119,vclaim-sno-captain-kangaroo-lee-marvin-iwo-jima,"['marvin', 'who']"
2120,vclaim-sno-captain-khans-epitaph-beware-of-dying-as-an-apostate,['khan']
2121,vclaim-sno-captain-pugwash-double-meanings,"['characters', 'that']"
2122,vclaim-sno-capture-the-flag-2,['obama']
2123,vclaim-sno-capture-the-flag,['photographs']
2124,vclaim-sno-car-balk,['motors']
2125,vclaim-sno-car-bump,"['initiates', 'whoever']"
2126,vclaim-sno-car-crash-brain-transplant,['man']
2127,vclaim-sno-car-czar,[]
2128,vclaim-sno-car-evade-police-trucks,['video']
2129,vclaim-sno-car-headrests-emergency-escape,[]
2130,vclaim-sno-car-hiding-under-truck,['video']
2131,vclaim-sno-car-message-public-executions,[]
2132,vclaim-sno-car-use-fifth-wheel-to-park,['video']
2133,vclaim-sno-caravan-american-red-cross-tent,"['photograph', 'family']"
2134,vclaim-sno-caravan-border-fence-video,['video']
2135,vclaim-sno-caravan-burning-flag,['series']
2136,vclaim-sno-caravan-bus-train-travel,['set']
2137,vclaim-sno-caravan-members-sick,['third']
2138,vclaim-sno-caravan-mexico-offer,['caravan']
2139,vclaim-sno-caravan-migrants-return-pay,['migrants']
2140,vclaim-sno-caravan-organizer-photo,[]
2141,vclaim-sno-caravan-participants-ad,['advertisement']
2142,vclaim-sno-caravan-swastika-flag-fire,['migrants']
2143,vclaim-sno-caravan-urinate-flag-photo,['photograph']
2144,vclaim-sno-carbon-copy,"['giffords', 'he']"
2145,vclaim-sno-carbon-monoxide-snowed-in-car,[]
2146,vclaim-sno-carbon-monoxide-spike-earthquake,"['spike', 'earthquake']"
2147,vclaim-sno-card-sharks,[]
2148,vclaim-sno-cardi-bee-insect-real,[]
2149,vclaim-sno-cardinal-pell-abortion-abuse,"['pell', 'abortion', 'priests']"
2150,vclaim-sno-cardinal-rule-2,['transcript']
2151,vclaim-sno-cardinal-rule,['transcript']
2152,vclaim-sno-cards-for-recovering-soldiers,['hospital']
2153,vclaim-sno-cards-humanity-block-trump-border-wal,['cards']
2154,vclaim-sno-cargo-container-women-savannah,[]
2155,vclaim-sno-cargo-ships-atlantic-map,['atlantic']
2156,vclaim-sno-carissa-malanitch,['girl']
2157,vclaim-sno-carjack-and-jilted,"['driver', 'body', 'she', 'she', 'she']"
2158,vclaim-sno-carjacker,"['photographs', 'driver']"
2159,vclaim-sno-carjackers-leaving-flyers-100-bills-car-windows,"['carjackers', 'drivers']"
2160,vclaim-sno-carl-icahn-stock-steel-tariffs,['investor']
2161,vclaim-sno-carl-paladino-obama-comments,"['paladino', 'he', 'obama', 'dies']"
2162,vclaim-sno-carl-sagans-foreboding-of-an-america,"['sagan', 'industries', 'people', 'one']"
2163,vclaim-sno-carlos-arredondo,['arredondo']
2164,vclaim-sno-carlson-actor-couldnt-book-organizers,['carlson']
2165,vclaim-sno-carlson-gun-control,"['carlson', 'people', 'who']"
2166,vclaim-sno-carlson-media-lynching-chauvin,['carlson']
2167,vclaim-sno-carmageddon,[]
2168,vclaim-sno-carmen-winstead,"['ghost', 'who']"
2169,vclaim-sno-carmex-addiction,"['people', 'it']"
2170,vclaim-sno-carnation-slogan-contest,['woman']
2171,vclaim-sno-carnival-triumph-overturn,['triumph']
2172,vclaim-sno-carol-burnett-death-hoax,['actor']
2173,vclaim-sno-carol-mccain,['article']
2174,vclaim-sno-caroline-biden-credit-card,['niece']
2175,vclaim-sno-carolyn-gudger,"['gudger', 'deputies']"
2176,vclaim-sno-carp-with-a-human-face,['video']
2177,vclaim-sno-carrie-fisher-rewrites-empire-strikes-back,['fisher']
2178,vclaim-sno-carrier-jobs-to-mexico-despite-trump-deal,"['corporation', 'it']"
2179,vclaim-sno-carrot-topped,['blanc']
2180,vclaim-sno-carry-permit-granny,['lady']
2181,vclaim-sno-cars-melting-in-arizona-heat-wave,"['photographs', 'that']"
2182,vclaim-sno-carson-fail-y,"['carson', 'he']"
2183,vclaim-sno-carson-hud-accounting-errors,['carson']
2184,vclaim-sno-carson-nut-of-the-mind,['carson']
2185,vclaim-sno-carter-reagan-polls,['reagan']
2186,vclaim-sno-carter-sell-peanut-farm,['carter']
2187,vclaim-sno-cartridge-case,['department']
2188,vclaim-sno-cascade-mall-shooter-voted,['cetin']
2189,vclaim-sno-case-intruder-ask-911-pizza,['woman']
2190,vclaim-sno-casey-anthony-dead,['anthony']
2191,vclaim-sno-casey-anthony-obtains-license-for-home-daycare-business-in-florida,['anthony']
2192,vclaim-sno-casey-anthony-twins,['anthony']
2193,vclaim-sno-casey-nicole-mueller,['girl']
2194,vclaim-sno-cash-back-scam,['cashiers']
2195,vclaim-sno-cash-for-clunkers,"['consumers', 'who', 'computers']"
2196,vclaim-sno-cash-me-outside-suicide,['guest']
2197,vclaim-sno-cashews-equivalent-to-a-dose-of-prozac,['handfuls']
2198,vclaim-sno-cashier-flag-pin,[]
2199,vclaim-sno-cashiers-check-overpayment-scam,['scammers']
2200,vclaim-sno-cashin39-carry,['it']
2201,vclaim-sno-cassidy-boon-drowning,"['woman', 'who', 'he']"
2202,vclaim-sno-castoreum,[]
2203,vclaim-sno-cat-2000-years-old,['carving']
2204,vclaim-sno-cat-and-rat-ranch-hoax,['premise']
2205,vclaim-sno-cat-marvel-punisher,['photograph']
2206,vclaim-sno-cat-o-nine-tales,[]
2207,vclaim-sno-cat-poop-on-ex-name-valentines-day,['society']
2208,vclaim-sno-cat-sanctuary-island-hawaii,['sanctuary']
2209,vclaim-sno-cat-spanish-flu-mask,"['photograph', 'cat']"
2210,vclaim-sno-cat-unusually-deep-voice,['video']
2211,vclaim-sno-catapoultry,['administration']
2212,vclaim-sno-catapulted-cat,['rescue']
2213,vclaim-sno-catch-me-outside-girl-arrested,[]
2214,vclaim-sno-catch-of-the-day,['woman']
2215,vclaim-sno-catch-the-wave,['bush']
2216,vclaim-sno-catchfish,['photographs']
2217,vclaim-sno-catching-sexually-transmitted-diseases-while-tanning,['beds']
2218,vclaim-sno-category-7-harvey-irma,['end']
2219,vclaim-sno-catherine-bells-astonishing-super-bowl-prediction,['bell']
2220,vclaim-sno-catholic-priest-put-aborted-fetus-on-altar,['priest']
2221,vclaim-sno-catholic-school-statues,"['school', 'california']"
2222,vclaim-sno-cats-claw-machines,['footage']
2223,vclaim-sno-cats-diagnosed-bubonic-plague,[]
2224,vclaim-sno-cats-purple-paws,['paws']
2225,vclaim-sno-cats-sit-in-square-taped-floor,['cat']
2226,vclaim-sno-cats-sit-on-laptops,['friends']
2227,vclaim-sno-cattle-guards,['official']
2228,vclaim-sno-cattle-vaccine-covid-19,[]
2229,vclaim-sno-caucasian-barrel,"['liberals', 'it']"
2230,vclaim-sno-causes-of-death-2016,['list']
2231,vclaim-sno-caution-tomatoes-sign,"['photograph', 'that']"
2232,vclaim-sno-cave-rescue-trump-meet,['boys']
2233,vclaim-sno-cayenne-pepper-bleeding,['pepper']
2234,vclaim-sno-cbd-oil-alex-trebek,['trebek']
2235,vclaim-sno-cbo-ahca-score,"['it', 'house']"
2236,vclaim-sno-cbs-latinos-trump-biden,['news']
2237,vclaim-sno-cbs-news-covid-ukraine,['news']
2238,vclaim-sno-cbs-news-italian-hospital,['program']
2239,vclaim-sno-cbs-report-blood-children,"['cbs', 'elites']"
2240,vclaim-sno-cdc-a-culpa,"['cdc', 'shot']"
2241,vclaim-sno-cdc-admits-98-million-got-cancer-polio-vaccine,"['cdc', 'that']"
2242,vclaim-sno-cdc-covid-19-data,"['administration', 'hospitals', 'that']"
2243,vclaim-sno-cdc-death-figures,['cdc']
2244,vclaim-sno-cdc-doctor-flu-shot-dead,"['who', 'shots']"
2245,vclaim-sno-cdc-entering-hospital-covid,"['centers', 'who', 'government']"
2246,vclaim-sno-cdc-forced-vaccinations,"['cdc', 'administer']"
2247,vclaim-sno-cdc-green-zones-covid,['cdc']
2248,vclaim-sno-cdc-guidelines-covid19,['centers']
2249,vclaim-sno-cdc-halts-us-jj-covid-shots,"['officials', 'vaccines']"
2250,vclaim-sno-cdc-mortality-statistics,"['cdc', '%', '%']"
2251,vclaim-sno-cdc-refusing-vaccine-racism,"['cdc', 'it']"
2252,vclaim-sno-cdc-report-majority-wore-masks,"['study', 'majority', 'who', 'neither']"
2253,vclaim-sno-cdc-school-reopening-guidance,"['cdc', 'schools']"
2254,vclaim-sno-cdc-speech-children-masking,['centers']
2255,vclaim-sno-cdc-sudden-sleepover-covid-19,"['centers', 'which']"
2256,vclaim-sno-cdc-ted-cruz-mexico,['centers']
2257,vclaim-sno-cdc-zombie-preparedness-guide-2,['centers']
2258,vclaim-sno-cedar-point-coupon-scam,['park']
2259,vclaim-sno-ceiling-whacks,['obama']
2260,vclaim-sno-celebrity-car-crash-hoax,[]
2261,vclaim-sno-celebrity-cruise-lines-attacks-trump-and-his-supporters-in-new-ad,"['lines', 'supporters']"
2262,vclaim-sno-celebrity-death-hoax-trump,['celebrity']
2263,vclaim-sno-celebrity-death-hoax-wwes-big-show,[]
2264,vclaim-sno-celebrity-death-hoaxes,['celebrities']
2265,vclaim-sno-celebrity-moving-small-towns,"['celebrity', 'people', 'you']"
2266,vclaim-sno-celebrity-summoned-to-jury-duty-in-your-town,['he']
2267,vclaim-sno-celebrity-trump-obama-together,"['parton', 'trump', 'bush']"
2268,vclaim-sno-celine-dion-childrens-clothing,['dion']
2269,vclaim-sno-celine-dion-death-hoax,[]
2270,vclaim-sno-celine-dion-flag-hate-this-country,"['dion', 'she', 'she']"
2271,vclaim-sno-cell-o-feign,[]
2272,vclaim-sno-cell-phone-cause-brain-damage,['radiation']
2273,vclaim-sno-cell-phone-credit,[]
2274,vclaim-sno-cell-phone-explosion-gas-station,[]
2275,vclaim-sno-cell-phone-functions,['list']
2276,vclaim-sno-cell-phone-numbers-given-telemarketers,['users']
2277,vclaim-sno-cell-phone-pistol-alert,['criminals']
2278,vclaim-sno-cell-phone-salute,['images']
2279,vclaim-sno-cell-phone-security,[]
2280,vclaim-sno-cell-phones-horns-skulls,['people']
2281,vclaim-sno-cellphone-prediction-from-1953,['newspaper']
2282,vclaim-sno-cellular-disruption,['woman']
2283,vclaim-sno-cement-lovers-car-revenge,"['who', 'car', 'owner', 'he', 'car']"
2284,vclaim-sno-cemetery-plot,['tsarnaev']
2285,vclaim-sno-census-bureau-japanese-americans,['information']
2286,vclaim-sno-census-form-with-citizenship-question,"['meme', 'which']"
2287,vclaim-sno-cent-to-college,['student']
2288,vclaim-sno-center-stage,['center']
2289,vclaim-sno-centrifugal-birthing-apparatus,['that']
2290,vclaim-sno-ceo-biontech-refuse-vaccine,"['video', 'sahin']"
2291,vclaim-sno-cereal-killers,"['actor', 'who', 'they']"
2292,vclaim-sno-ceremonial-swords,['midshipmen']
2293,vclaim-sno-certifiably-wrong,['government']
2294,vclaim-sno-cesar-millan-dead,['millan']
2295,vclaim-sno-cesar-sayoc-izzy-hernandez,['hernandez']
2296,vclaim-sno-cesar-sayoc-lifelong-democrat,"['sayoc', 'who']"
2297,vclaim-sno-cesar-sayoc-obama-supporting-stripper,['sayoc']
2298,vclaim-sno-cesar-sayoc-party-registration,['screenshot']
2299,vclaim-sno-cesar-sayoc-stormy-daniels,['sayoc']
2300,vclaim-sno-cesar-sayoc-trump-rallies,['photographs']
2301,vclaim-sno-cetacean-harvestation,[]
2302,vclaim-sno-cfl-bulb-fire-risk,['bulbs']
2303,vclaim-sno-cfl-light-bulbs-soft-attack,"['bulbs', 'they']"
2304,vclaim-sno-chad-cop-photo,"['photograph', 'who']"
2305,vclaim-sno-chad-nishimura-mandalay-bay-las-vegas,"['worker', 'that']"
2306,vclaim-sno-chad,['word']
2307,vclaim-sno-chadwick-boseman-poisoned,"['autopsy', 'boseman']"
2308,vclaim-sno-chaffetz-trump-probe,['chaffetz']
2309,vclaim-sno-chagas-disease,[]
2310,vclaim-sno-chaiten-volcano,['photographs']
2311,vclaim-sno-challenger-crew-alive,['astronauts']
2312,vclaim-sno-challenger-crew-tape,"['tape', 'challenger']"
2313,vclaim-sno-chameleon-changing-colors,['clip']
2314,vclaim-sno-chameleon-climbing-colored-pencils,"['video', 'chameleon', 'it']"
2315,vclaim-sno-chameleon-sunglass-match,['clip']
2316,vclaim-sno-chanel-no-5-discontinued,['construction']
2317,vclaim-sno-change-channel-on-inauguration,['viewers']
2318,vclaim-sno-change-is-in-the-air,"['photographs', 'birds']"
2319,vclaim-sno-changing-early-votes,"['comey', 'he', 'states', 'they', 'people']"
2320,vclaim-sno-channel-1,['sets']
2321,vclaim-sno-channing-tatum-jenna-dewan-divorce,['tatum']
2322,vclaim-sno-channing-tatum-rumor,['tatum']
2323,vclaim-sno-chariot-wheels-found-bottom-red-sea,['archaeologists']
2324,vclaim-sno-charles-krauthammer-the-enemy-among-us,"['krauthammer', 'piece', 'obama']"
2325,vclaim-sno-charles-krauthammer,['message']
2326,vclaim-sno-charles-lieber-arrested-coronavirus,[]
2327,vclaim-sno-charles-manson-endorses-trump,['manson']
2328,vclaim-sno-charles-manson-guitar-church,['photograph']
2329,vclaim-sno-charleston-church-shooter-dylann-roof-raped-cell,[]
2330,vclaim-sno-charleys-browned,['charley']
2331,vclaim-sno-charlie-brown-christmas-christian-content-warnings,['family']
2332,vclaim-sno-charlie-brown-racist-franklin,['creator']
2333,vclaim-sno-charlie-chaplin-love-self-poem,"['chaplin', 'i']"
2334,vclaim-sno-charlie-codling,['codling']
2335,vclaim-sno-charlie-sheen-death-hoax,['sheen']
2336,vclaim-sno-charlotte-hospitality,"['convention', 'group']"
2337,vclaim-sno-charlotte-protesters-out-of-state-criminals,['70']
2338,vclaim-sno-charlotte-tells-rioters-anyone-caught-looting-will-lose-welfare-and-food-stamps-permanently,['rioters']
2339,vclaim-sno-charlottesville-killer-radical-leftist,"['driver', 'that']"
2340,vclaim-sno-chase-and-wells-fargo-among-banks-financing-dakota-pipeline,[]
2341,vclaim-sno-chase-bank-deleted-tweet,['bank']
2342,vclaim-sno-chasing-money,['bank']
2343,vclaim-sno-chattanooga-hue-hoo,"['man', 'they']"
2344,vclaim-sno-chauvin-floyd-club-employment,['floyd']
2345,vclaim-sno-che-guevara-executing-women,"['photograph', 'guevara']"
2346,vclaim-sno-cheap-swills,['airlines']
2347,vclaim-sno-cheapskate-brags-pressuring-waiter-5-tip,['couple']
2348,vclaim-sno-cheating-at-the-gas-pump,['account']
2349,vclaim-sno-cheating-husband-castration,['woman']
2350,vclaim-sno-check-and-double-check,['forger']
2351,vclaim-sno-check-from-a-stranger-for-real,"['someone', 'you']"
2352,vclaim-sno-check-mate,['woman']
2353,vclaim-sno-check-sum-error,['dollar']
2354,vclaim-sno-check-the-can,['message']
2355,vclaim-sno-cheerleader-accident,"['photograph', 'teammates']"
2356,vclaim-sno-cheerleader-sniper,"['poster', 'cheerleader']"
2357,vclaim-sno-cheese-phone-pocket,"['video', 'kuzu']"
2358,vclaim-sno-cheesecake-factory-closing-rumor,['factory']
2359,vclaim-sno-cheesecake-factory-gift-card,[]
2360,vclaim-sno-cheesecake-factory-receipt,"['customer', 'that']"
2361,vclaim-sno-cheetah-greyhound-audi-ad,['photograph']
2362,vclaim-sno-cheetos-changed-to-green,['lay']
2363,vclaim-sno-cheez-it-tbhq,['crackers']
2364,vclaim-sno-chef-boyardee,['boyardee']
2365,vclaim-sno-chelsea-clinton-abortion-good-for-economy,['clinton']
2366,vclaim-sno-chelsea-clinton-arrest-13-year-old,[]
2367,vclaim-sno-chelsea-clinton-arrested,['lindsay']
2368,vclaim-sno-chelsea-clinton-church-satan,"['clinton', 'church']"
2369,vclaim-sno-chelsea-clinton-female-genital-mutilation,"['clinton', 'mutilation', 'practice']"
2370,vclaim-sno-chelsea-clinton-george-soros-nephew,['clinton']
2371,vclaim-sno-chelsea-clinton-made-900000-working-for-her-parents,['she']
2372,vclaim-sno-chelsea-clinton-marijuana,"['clinton', 'use']"
2373,vclaim-sno-chelsea-clinton-pizzagate-tweet,"['daughter', 'conspiracy']"
2374,vclaim-sno-chelsea-clinton-satanism-respect,"['clinton', 'satanism', 'that']"
2375,vclaim-sno-chelsea-clinton-un-christian-to-protect-babies,"['clinton', 'it']"
2376,vclaim-sno-chelsea-clinton-upside-down-satanic-cross,"['clinton', 'that']"
2377,vclaim-sno-chelsea-clintons-apartment-is-actually-a-hospital,['home']
2378,vclaim-sno-chelsea-king,['girl']
2379,vclaim-sno-chemical-turning-into-milk,"['video', 'it']"
2380,vclaim-sno-chemically-ripened-bananas,"['combination', 'stalks']"
2381,vclaim-sno-chemicals-in-bananas,"['list', 'they']"
2382,vclaim-sno-chemistree-olive-tree,['post']
2383,vclaim-sno-chemotherapy-doctor-blows-the-whistle,"['jones', 'chemotherapy', 'doctors']"
2384,vclaim-sno-chemtrails-switch-photo,['photograph']
2385,vclaim-sno-cher-plant-marriage-plans,['plant']
2386,vclaim-sno-chernobyl-animals,"['picture', 'that']"
2387,vclaim-sno-chernobyl-grown-carrots,['photograph']
2388,vclaim-sno-cheryl-mills-leaked-email,"['mail', 'who', 'she']"
2389,vclaim-sno-chester-bennington-and-chris-cornell-murdered,['they']
2390,vclaim-sno-chestfeeding-breastfeeding,"['it', 'it']"
2391,vclaim-sno-chet-hanks-tom-hanks-son,['hanks']
2392,vclaim-sno-chevrolet-nova-name-spanish,"['nova', 'translates']"
2393,vclaim-sno-chevron-and-the-national-guard,['chevron']
2394,vclaim-sno-chevy-chase-death-hoax,['chase']
2395,vclaim-sno-chevy-duty,['group']
2396,vclaim-sno-chevy-revolt,['volt']
2397,vclaim-sno-chevy-suburban-kills-baby,"['image', 'that']"
2398,vclaim-sno-chewed-out,"['dogs', 'that']"
2399,vclaim-sno-chewy-dog-deaths-flowers,"['chewy.com', 'dogs']"
2400,vclaim-sno-chi-products-tj-maxx-marshalls,['maxx']
2401,vclaim-sno-chicago-bare,['housewife']
2402,vclaim-sno-chicago-code-blue-fb-meme,['page']
2403,vclaim-sno-chicago-cubs-108,['list']
2404,vclaim-sno-chicago-nope,['outbreak']
2405,vclaim-sno-chicago-police-tweet-derek-chauvin,"['police', 'account', 'we']"
2406,vclaim-sno-chicago-purge-murders,['group']
2407,vclaim-sno-chicago-violence-weekend,"['weekend', 'dozens']"
2408,vclaim-sno-chicagos-local-undocumented-vote,"['program', 'immigrants']"
2409,vclaim-sno-chick-fil-a-17-starting-wage,['a']
2410,vclaim-sno-chick-fil-a-anti-lgbt-donations,"['a', 'it']"
2411,vclaim-sno-chick-fil-a-blacks,"['cathy', 'chain']"
2412,vclaim-sno-chick-fil-a-coupon-scam,"['a', 'that']"
2413,vclaim-sno-chick-fil-a-crime-legislation,"['democrats', 'it']"
2414,vclaim-sno-chick-fil-a-food-stranded-storm,[]
2415,vclaim-sno-chick-fil-a-gay-marriage,"['a', 'that']"
2416,vclaim-sno-chick-fil-a-gift-basket,"['a', 'who']"
2417,vclaim-sno-chick-fil-a-just-dropped-a-bomb-on-black-lives-matter,[]
2418,vclaim-sno-chick-fil-a-long-lines-lawsuit,['man']
