,ver_claim_ids,ver_claim_encodings
4677,vclaim-sno-fema-region-3,"[ 0.06144135  0.20827879  0.03423604 ...  0.00259355 -0.03814262
  0.03234982]"
4678,vclaim-sno-fema-waffle-house-index,[0.06825455 0.1669953  0.14731948 ... 0.12323829 0.01817417 0.00678324]
4679,vclaim-sno-female-blackout-facebook,"[ 0.12384938  0.10172041  0.14228567 ...  0.13245118 -0.01525326
  0.0993441 ]"
4680,vclaim-sno-female-bodybuilders,"[ 0.05682091  0.10512494  0.16960423 ...  0.12128361 -0.03814262
  0.02226686]"
4681,vclaim-sno-female-killer-las-vegas-shouted-allahu-akbar,"[ 0.13269761  0.09634282  0.10140093 ...  0.07349913 -0.00616852
  0.0320881 ]"
4682,vclaim-sno-female-love-interest-frozen,"[ 0.07489413  0.04958463  0.07386851 ... -0.02028986 -0.02754882
  0.0503642 ]"
4683,vclaim-sno-female-named-hurricanes-death,"[ 0.10067793  0.05691263  0.16288291 ...  0.04194819 -0.031693
 -0.02892261]"
4684,vclaim-sno-female-physician-munich,"[ 0.06297612  0.04918496  0.12681478 ...  0.01817595 -0.01125591
 -0.02892261]"
4685,vclaim-sno-feminist-bra-burning,"[ 0.14516494  0.11343082  0.1750719  ...  0.0820211  -0.03814262
  0.06090491]"
4686,vclaim-sno-fennec-hare,"[ 0.09603927  0.13317993  0.12417203 ...  0.11943399 -0.03814262
  0.0181016 ]"
4687,vclaim-sno-fentanyl-laced-marijuana-rise,"[ 0.12885842  0.0925303   0.07577678 ... -0.03478424 -0.03814262
 -0.02176403]"
4688,vclaim-sno-fentanyl-needle-toilet-paper-roll,[0.09264679 0.03802821 0.08939449 ... 0.08034579 0.18397549 0.00796367]
4689,vclaim-sno-fentanyl-overdose-residue-shopping-cart,"[ 0.04461843  0.06612645  0.11325258 ...  0.00129351  0.01572631
 -0.00792391]"
4690,vclaim-sno-fergususpicious,[0.04548966 0.1358421  0.0705547  ... 0.01574418 0.07282477 0.1848877 ]
4691,vclaim-sno-ferrero-rocher-chocolates-maggots-video,[0.18227077 0.02869426 0.08153696 ... 0.14197147 0.01970362 0.12415671]
4692,vclaim-sno-fetal-footprint,"[ 0.05682091  0.10158732  0.12632248 ...  0.13345784 -0.02204114
  0.07959899]"
4693,vclaim-sno-fetus-can-send-stem-cells-repair-mothers-damaged-organs,[0.06677989 0.05537191 0.15884955 ... 0.01906509 0.04420669 0.0409517 ]
4694,vclaim-sno-fetus-feast,"[ 0.09616251  0.07809551  0.11232765 ...  0.16216545 -0.03814262
  0.04643065]"
4695,vclaim-sno-fetuses-found-in-chinese-restaurant-freezers,"[ 0.10574482  0.07365169  0.10208598 ...  0.15048653 -0.03814262
  0.07313571]"
4696,vclaim-sno-fidel-castro-baseball,[0.11600162 0.08611864 0.09851923 ... 0.         0.         0.02543787]
4697,vclaim-sno-fidel-castro-said-he-wont-die-until-america-is-destroyed,"[ 0.1312403   0.10072745  0.10430706 ... -0.02699141 -0.03814262
  0.06142705]"
4698,vclaim-sno-fidget-spinner-accident,"[ 0.05809791  0.10936876  0.07713038 ...  0.00204057 -0.03814262
  0.10334425]"
4699,vclaim-sno-fidget-spinner-facebook-warning,"[ 0.09778514  0.11294104  0.09258109 ...  0.02407994 -0.03488275
  0.10063114]"
4700,vclaim-sno-fidget-spinner-fake-news,"[ 0.06662078  0.05330726  0.11226377 ...  0.03622078 -0.03814262
  0.03345314]"
4701,vclaim-sno-fidget-spinner-stuck-in-woman,"[ 0.05941996  0.03659645  0.15898344 ...  0.03082343 -0.02600414
  0.03208128]"
4702,vclaim-sno-fidget-spinners-affect-gravity,"[ 0.06515525  0.11295149  0.08450129 ...  0.02966166 -0.01392257
  0.06142743]"
4703,vclaim-sno-fidget-spinners-unsafe-lead,[0.04506523 0.1078684  0.1034537  ... 0.01973788 0.026996   0.07815126]
4704,vclaim-sno-field-of-seeds,[0.116994   0.05603126 0.17123574 ... 0.04856105 0.         0.05698662]
4705,vclaim-sno-fiercefemtivist-nurse-racist-parents,"[ 0.05263465  0.04581833  0.1355502  ...  0.00904977 -0.0038195
  0.02225572]"
4706,vclaim-sno-fifty-shades-of-hardware,"[ 0.12396189  0.110029    0.10640944 ...  0.08049168 -0.03814262
  0.09219833]"
4707,vclaim-sno-fifty-shades-to-leave-your-lover,"[ 0.08795323  0.1673048   0.06680682 ... -0.02960636 -0.03814262
  0.12850039]"
4708,vclaim-sno-fighter-jet-breaks-sound-barrier,"[ 0.10782555  0.05290841  0.04772989 ...  0.0756987  -0.03814262
  0.03080345]"
4709,vclaim-sno-final-reward,"[ 0.0418712   0.09452336  0.08620068 ... -0.0178457  -0.03814262
  0.1811435 ]"
4710,vclaim-sno-finding-dory-transgender-stingray,"[ 0.11543071  0.0275501   0.09622636 ...  0.03159937 -0.03814262
  0.075745  ]"
4711,vclaim-sno-fine-for-parking,"[ 0.04212099  0.08902453  0.06972027 ... -0.00147045 -0.02902869
  0.04352709]"
4712,vclaim-sno-fine-for-speeding,"[-0.00967859  0.0807255   0.11504388 ...  0.05815087 -0.03814262
 -0.02892261]"
4713,vclaim-sno-fine-using-cellphones-while-driving,"[ 0.01438996  0.16584237  0.06755316 ...  0.17580551 -0.03814262
  0.01341639]"
4714,vclaim-sno-fines-for-bringing-supplies-to-standing-rock-dapl-protests,"[ 0.08302491  0.12698653  0.11695322 ...  0.02797995 -0.03791365
  0.08521419]"
4715,vclaim-sno-finger-chop-challenge,"[ 0.1424821   0.09701879  0.16216485 ... -0.00422096 -0.03814262
  0.06974306]"
4716,vclaim-sno-finger-feud,"[ 0.0367436  -0.00829367 -0.02357255 ... -0.03926747 -0.03814262
 -0.00761212]"
4717,vclaim-sno-finger-food,"[ 0.10074312  0.16245814  0.14390305 ...  0.09407551 -0.02965087
  0.11925454]"
4718,vclaim-sno-fingered-2,"[ 0.09356643  0.0642107   0.15107408 ...  0.04587913 -0.03814262
  0.04081804]"
4719,vclaim-sno-fingered,"[ 0.06514758  0.09260234  0.11904571 ... -0.02234562 -0.03814262
  0.05114998]"
4720,vclaim-sno-fingertips-part-2,"[ 0.08075849 -0.00532792  0.17335895 ...  0.01829832  0.0255212
  0.07793449]"
4721,vclaim-sno-finial-duty,"[ 0.09242002  0.09881641  0.08554906 ...  0.03725249 -0.03302749
 -0.02892261]"
4722,vclaim-sno-finland-pm-ban-trump,"[ 0.15602116  0.16128229 -0.00342256 ... -0.01444248 -0.03814262
  0.17415364]"
4723,vclaim-sno-fire-alarm-box-lock-pranksters,"[ 0.05903094  0.02756285  0.09349167 ...  0.11026269 -0.01406958
 -0.02892261]"
4724,vclaim-sno-fire-and-fury-comic-book-villain,"[ 0.1278091   0.07346185  0.09309644 ...  0.03252013 -0.03814262
  0.11753839]"
4725,vclaim-sno-fire-and-rain,"[ 0.07893384  0.0973091   0.11129726 ...  0.04234169 -0.03814262
  0.18023254]"
4726,vclaim-sno-fire-bug,"[ 0.09685849  0.10804102  0.16492468 ...  0.05109668  0.01870073
 -0.02892261]"
4727,vclaim-sno-fire-damage-cia-drug-lab,"[ 0.07047183  0.05936455  0.11738618 ...  0.03080095 -0.0279463
  0.07128952]"
4728,vclaim-sno-fire-fairy-game,"[ 0.06178359  0.16443475  0.05287019 ...  0.10801572 -0.03814262
  0.03139995]"
4729,vclaim-sno-fire-kill-black-mexican-families-spare-white-couple,"[ 0.08014625  0.07400893  0.18675813 ...  0.02932762 -0.03814262
 -0.00052112]"
4730,vclaim-sno-fire-plugged,"[-0.01988107 -0.00411631  0.13923165 ...  0.0021623  -0.03814262
 -0.02892261]"
4731,vclaim-sno-fire-rainbow,"[ 0.08075849  0.19539787  0.03915667 ...  0.13786067 -0.02551874
  0.08051489]"
4732,vclaim-sno-fire-screen,"[ 0.10272229  0.07995225  0.11461357 ...  0.09500432 -0.02159345
  0.03076292]"
4733,vclaim-sno-fire-the-fool-rally,"[ 0.05291789  0.04859423  0.04083229 ... -0.02019214 -0.03814262
  0.15829241]"
4734,vclaim-sno-firearms-and-the-man,"[ 0.11626154  0.1301016   0.10653089 ... -0.03926747 -0.03814262
  0.2050713 ]"
4735,vclaim-sno-fireball-power-line-louisiana,"[ 0.10782555  0.08439874  0.08987652 ...  0.11980568 -0.03814262
  0.07606723]"
4736,vclaim-sno-fired-for-being-gay,"[ 0.16692308  0.09843803  0.05645634 ...  0.1359666  -0.03814262
 -0.00547588]"
4737,vclaim-sno-fired-kidney-donor,[0.03049898 0.05785843 0.15898344 ... 0.06855537 0.00109295 0.06689754]
4738,vclaim-sno-firefall-fire-waterfall,"[ 0.10272229  0.0766288   0.02826346 ...  0.09261589 -0.03814262
  0.03241158]"
4739,vclaim-sno-firefighters-helmet-stolen-911,"[ 0.04988757  0.07392841  0.15340246 ...  0.09881227 -0.03814262
  0.13535546]"
4740,vclaim-sno-fireman-suspended-by-atheist-mayor,"[ 0.07429346  0.11194052  0.08916938 ... -0.00172898 -0.03814262
  0.08574669]"
4741,vclaim-sno-firenado-in-california,"[ 0.06048698  0.18271424  0.15353273 ...  0.01682858 -0.03814262
  0.07516749]"
4742,vclaim-sno-fireworks-cancelled,"[ 0.1271335   0.13867967  0.0838222  ... -0.01830061 -0.03814262
 -0.02892261]"
4743,vclaim-sno-fireworks-explodes-woman-shoplifting,[0.06675044 0.00278861 0.15898344 ... 0.04220401 0.         0.        ]
4744,vclaim-sno-fireworks-furlough,"[ 0.09944736  0.21955745  0.02931506 ...  0.07393301 -0.03814262
  0.01020174]"
4745,vclaim-sno-firing-line,"[ 0.09269379  0.13980846  0.11216009 ...  0.07241551 -0.03814262
  0.10949811]"
4746,vclaim-sno-first-chicago-alligator,"[ 0.1424393   0.11228357  0.14731975 ... -0.00250591  0.01868068
  0.06811696]"
4747,vclaim-sno-first-class-salesmanship,"[ 0.09246199  0.11336493  0.08334102 ...  0.06014327 -0.03814262
 -0.02892261]"
4748,vclaim-sno-first-fangirl,[0.03799181 0.07713252 0.19452631 ... 0.01927079 0.03458543 0.04932404]
4749,vclaim-sno-first-grade-primer,"[ 0.09944736  0.04724628  0.09244791 ...  0.09940327 -0.03814262
  0.03065859]"
4750,vclaim-sno-first-lady-46000-dress,[0.04604033 0.12584284 0.20210636 ... 0.         0.         0.05621879]
4751,vclaim-sno-first-lady-of-the-lamp,"[ 0.09637296  0.08034579  0.07508647 ...  0.04942995 -0.03814262
  0.04711299]"
4752,vclaim-sno-first-lady-war-zones,"[ 0.09821326  0.07231864  0.05145005 ... -0.03926747 -0.03814262
  0.12469681]"
4753,vclaim-sno-first-muslamic-congregation,"[ 0.06588118  0.06109689  0.17940967 ...  0.01832693 -0.03814262
  0.01833421]"
4754,vclaim-sno-first-photo-sunset-mars,"[ 0.05590014  0.14161623  0.14168271 ...  0.05866024 -0.03814262
  0.09099843]"
4755,vclaim-sno-first-recorded-marijuana-overdose-occurs-hours-after-massachusetts-legalization,"[-0.01988107  0.13754173  0.13855672 ...  0.0668439  -0.03560348
  0.01345536]"
4756,vclaim-sno-first-space-hotel-opening,"[ 0.08981135  0.18490697  0.10509292 ...  0.044763   -0.0270699
  0.02875603]"
4757,vclaim-sno-first-they-ignore-you,"[ 0.08814324  0.01023647  0.08535656 ... -0.00027551 -0.03814262
  0.0344989 ]"
4758,vclaim-sno-fish-with-a-human-face,"[ 0.10782555  0.17491628  0.11916418 ...  0.11164893 -0.03814262
  0.04795279]"
4759,vclaim-sno-fisher-price-happy-hour-playset,"[ 0.11051456  0.05728023  0.00681887 ...  0.09364121 -0.00338267
  0.1268634 ]"
4760,vclaim-sno-fisher-price-my-home-office,"[ 0.07778703  0.05190502  0.04586692 ...  0.00729255 -0.02077895
  0.01566202]"
4761,vclaim-sno-fisherman-captures-3000-pound-great-white-shark-in-great-lakes,"[ 0.1346192   0.17483968  0.03887561 ...  0.0489479  -0.03814262
  0.03635262]"
4762,vclaim-sno-fisherman-survived-inside-whale-for-three-days,"[ 0.11832871  0.17833146  0.1087503  ...  0.20113428 -0.03814262
  0.06839509]"
4763,vclaim-sno-fistulated-cow-video,[0.10197557 0.06328348 0.1047892  ... 0.17041427 0.02544059 0.15347545]
4764,vclaim-sno-fitzgerald-letter-quarantine,"[ 0.10762479  0.07781174  0.12392695 ...  0.02930879 -0.03814262
  0.14253613]"
4765,vclaim-sno-five-guys-police-alabama,"[ 0.10409289  0.22394407  0.0548281  ...  0.05584343 -0.03151305
  0.08771085]"
4766,vclaim-sno-five-million-et-pieces,[0.0904209  0.11168856 0.00339225 ... 0.0342273  0.         0.        ]
4767,vclaim-sno-flag-disposal,"[ 0.07667338  0.15020914  0.10776335 ... -0.016113   -0.00868391
  0.01672003]"
4768,vclaim-sno-flag-flap-2,"[ 0.08075849  0.1621716   0.1040701  ...  0.09549987 -0.03814262
  0.08998719]"
4769,vclaim-sno-flag-flap-3,"[ 0.04972912  0.09134641  0.04147084 ...  0.03147838 -0.03814262
  0.1399781 ]"
4770,vclaim-sno-flag-flap,"[ 0.04972912  0.07782209  0.07707787 ...  0.03075038 -0.03814262
  0.11820588]"
4771,vclaim-sno-flag-nancy-pelosi,"[ 0.07080212  0.17105316  0.10145342 ...  0.04455809 -0.03814262
  0.13949469]"
4772,vclaim-sno-flag-poll,"[ 0.15559815  0.08954932  0.10995245 ... -0.03926747 -0.01514779
  0.09314527]"
4773,vclaim-sno-flag-protest-baltimore,"[ 0.10782555  0.13331415  0.20126252 ...  0.07882331 -0.00346083
  0.00786608]"
4774,vclaim-sno-flagging-interest-2,"[ 0.08075849  0.129091    0.10318394 ...  0.03781381 -0.03814262
  0.06915956]"
4775,vclaim-sno-flags-banned-at-dnc,"[ 0.06428197  0.11145314  0.00464356 ...  0.00938322 -0.03629546
  0.02000844]"
4776,vclaim-sno-flags-democratic-debate,"[ 0.10987942  0.08843002  0.07685278 ...  0.03682186 -0.03814262
  0.03614424]"
4777,vclaim-sno-flamingo-egg-yolks-are-pink,"[ 0.10589927  0.24831092  0.02362772 ...  0.1720508  -0.02792171
  0.1095473 ]"
4778,vclaim-sno-flamingos-in-venice-canal,"[ 0.05682091  0.13672085  0.10448699 ...  0.16393304 -0.03814262
  0.10585366]"
4779,vclaim-sno-flash-and-grab,"[ 0.10211726  0.00810841  0.09262601 ... -0.01307284  0.07836122
 -0.02892261]"
4780,vclaim-sno-flash-headlights-traffic-light,"[ 0.04372773  0.26819044  0.15517831 ... -0.01102856  0.0185737
 -0.00430416]"
4781,vclaim-sno-flash-player-no-longer-supported,"[ 0.05162208  0.1615817   0.05375857 ... -0.03745762 -0.03814262
  0.16178024]"
4782,vclaim-sno-flat-earth-tweet,"[ 0.05682091  0.0918717   0.15162751 ...  0.12217119 -0.03604147
  0.00589549]"
4783,vclaim-sno-flathead-lake,"[ 0.06783868  0.0671408   0.10525706 ...  0.10918865 -0.03814262
  0.10694106]"
4784,vclaim-sno-flatline-feline,"[ 0.10550815  0.0144695   0.0884914  ...  0.0731914  -0.03814262
  0.08385226]"
4785,vclaim-sno-flesh-eating-bacteria-in-myrtle-beach,[0.06262168 0.041209   0.22781235 ... 0.00493687 0.008896   0.03743965]
4786,vclaim-sno-flesh-eating-std,"[ 0.06605784  0.11343368  0.10457896 ...  0.00625925 -0.01042944
  0.05816851]"
4787,vclaim-sno-flesh-potted,"[ 0.09018039  0.03348702  0.08875609 ...  0.09322039 -0.01651064
 -0.0141829 ]"
4788,vclaim-sno-flier-fury,"[ 0.07556605  0.1235953   0.13204484 ...  0.06602201 -0.03814262
  0.01849342]"
4789,vclaim-sno-flight-297,"[ 0.08110149  0.12671597  0.11253668 ...  0.00997077 -0.03814262
 -0.02398024]"
4790,vclaim-sno-flight-914-reappears-37-years,"[ 0.12109545  0.07339228  0.06149167 ...  0.07484505 -0.03814262
  0.02665238]"
4791,vclaim-sno-flight-attendant-redeye-immigrant-children,"[ 0.1174496   0.0684343   0.08493589 ...  0.16766095 -0.02302351
  0.07811523]"
4792,vclaim-sno-flight-briefing,"[ 0.10272229  0.09669092  0.21159443 ...  0.10798639 -0.03814262
  0.0278165 ]"
4793,vclaim-sno-flight-crew-takes-knee,[0.08751691 0.14459799 0.19006279 ... 0.09045459 0.         0.0254711 ]
4794,vclaim-sno-flights-of-fancy,[0.08838312 0.13932726 0.11719391 ... 0.08051907 0.         0.        ]
4795,vclaim-sno-flint-and-tinder,"[ 0.12829936  0.03303117  0.18501788 ...  0.03627228 -0.03814262
  0.04272123]"
4796,vclaim-sno-flint-river-dead-bodies,"[ 0.11607907  0.14008343  0.06753949 ... -0.02165    -0.03807706
  0.13209662]"
4797,vclaim-sno-flint-water-crisis-cps,[0.01663183 0.13535893 0.13308191 ... 0.08587141 0.06605568 0.11827536]
4798,vclaim-sno-flip-flop-flap,"[ 0.02725672  0.15776403  0.23374835 ...  0.0559533   0.00876149
 -0.02377013]"
4799,vclaim-sno-flip-or-flop-stars-tarek-and-christina-el-moussa-part-ways,"[ 0.11027964  0.14420639  0.10135863 ...  0.03558198 -0.03814262
  0.10448557]"
4800,vclaim-sno-floating-city-china,"[ 0.16281402  0.13175862  0.12571478 ...  0.02103186 -0.03814262
 -0.02892261]"
4801,vclaim-sno-floating-islands-of-fire-ants,"[ 0.16179545  0.16183978  0.06647705 ...  0.06233858 -0.03814262
  0.06413696]"
4802,vclaim-sno-flogging-punishment-photo,"[ 0.05682091  0.08318653  0.1825855  ...  0.05251111 -0.03814262
  0.00343927]"
4803,vclaim-sno-flogsta-meme,"[ 0.08235747  0.07340808  0.06553051 ...  0.11799533 -0.03814262
 -0.01247766]"
4804,vclaim-sno-flood-control,"[ 0.115935    0.06670868  0.10309402 ...  0.08073799 -0.03814262
 -0.02892261]"
4805,vclaim-sno-flood-road-shark-attack-photo,[0.06860391 0.07169537 0.10448699 ... 0.09828559 0.0113941  0.0921841 ]
4806,vclaim-sno-floor-show,"[ 0.09687793  0.05848969  0.15169759 ... -0.01694003 -0.03814262
 -0.02892261]"
4807,vclaim-sno-floral-flag,"[ 0.08075849  0.18973209  0.02192954 ...  0.13983151 -0.03814262
  0.07220075]"
4808,vclaim-sno-floraspring-pooping-habit,"[ 0.09110526  0.1474864   0.16283347 ...  0.10711851 -0.03814262
  0.01251142]"
4809,vclaim-sno-florida-air-force-robotic-dogs,"[ 0.14510629  0.16503724  0.08179165 ...  0.07850825 -0.01712433
  0.08927814]"
4810,vclaim-sno-florida-airport-flooded-michael,"[ 0.05682091  0.12725851  0.2333463  ...  0.14619157 -0.03814262
  0.06680667]"
4811,vclaim-sno-florida-business-owners-engage-in-shootout-with-looters,"[ 0.14186509  0.068732    0.06902836 ...  0.05281107 -0.03814262
  0.13466775]"
4812,vclaim-sno-florida-church-covid-party,"[ 0.04119906  0.10132545  0.05381476 ...  0.07869111 -0.03814262
  0.12966496]"
4813,vclaim-sno-florida-covid-canadian-tourism,"[ 0.10047837  0.08210114  0.0872504  ...  0.03869513 -0.01115717
  0.04691357]"
4814,vclaim-sno-florida-deputy-david-hogg,"[ 0.02219025  0.09881914  0.14369994 ...  0.06011085 -0.03814262
  0.15107533]"
4815,vclaim-sno-florida-electronics-rescue,"[ 0.15280402  0.08327324  0.09059101 ...  0.10144334 -0.03814262
  0.04868321]"
4816,vclaim-sno-florida-food-stamps-power-cut,"[ 0.10047837  0.12632397  0.1482246  ...  0.20132689 -0.03814262
  0.04904102]"
4817,vclaim-sno-florida-georgia-line-marry,"[ 0.10399097  0.16524026  0.00863108 ...  0.00452967 -0.03814262
  0.16147149]"
4818,vclaim-sno-florida-governors-wife-has-zika-mosquito-spray-business,"[ 0.04392479  0.09170359  0.09786809 ...  0.05417379 -0.00832698
  0.18251465]"
4819,vclaim-sno-florida-heads-up,"[ 0.15810935  0.08046458  0.1160483  ...  0.0383373  -0.03814262
 -0.00179564]"
4820,vclaim-sno-florida-high-school-shooter-dreamer,"[ 0.10539945  0.04699545  0.05876882 ...  0.00457686 -0.03108764
  0.04634852]"
4821,vclaim-sno-florida-invasive-species,"[ 0.13799842  0.08851544  0.05870822 ...  0.00549673 -0.03814262
  0.06703859]"
4822,vclaim-sno-florida-kidnapping-yahtzee,[0.06737257 0.09743924 0.0940474  ... 0.07275386 0.         0.0598064 ]
4823,vclaim-sno-florida-labs-busted-covid,[0.08172671 0.1305089  0.097781   ... 0.08689418 0.07058144 0.08100314]
4824,vclaim-sno-florida-man-ferris-wheel,"[ 0.0920518   0.0517422   0.14796372 ...  0.01906403 -0.03814262
  0.04890678]"
4825,vclaim-sno-florida-man-genitals-alligator,"[ 0.13601956  0.10461295  0.16433816 ...  0.06040815 -0.00096608
  0.10341291]"
4826,vclaim-sno-florida-man-pit-bull,"[ 0.10981088  0.06327319  0.08689674 ...  0.03612159 -0.03814262
  0.05958544]"
4827,vclaim-sno-florida-man-pole-car-roof,"[ 0.06503911  0.12876146  0.12187362 ...  0.06244231 -0.00748839
  0.05652113]"
4828,vclaim-sno-florida-man-surrenders-ar57,"[ 0.07254427  0.06327319  0.05676421 ...  0.07182346 -0.03814262
  0.0338515 ]"
4829,vclaim-sno-florida-man-turns-murdering-imaginary-friend,"[ 0.10421447  0.07642157  0.09554123 ...  0.07293203 -0.03596625
  0.00069077]"
4830,vclaim-sno-florida-manatee-bicycle-tire,"[ 0.07032863  0.10535757  0.1569058  ...  0.01756625 -0.01431687
  0.01042421]"
4831,vclaim-sno-florida-motorcyclist-covid-death,"[ 0.12040912  0.08684616  0.06316971 ... -0.01793801 -0.03814262
  0.03861052]"
4832,vclaim-sno-florida-moves-for-full-recount-of-state-votes-over-massive-voter-fraud,"[ 0.07637307  0.1255763   0.11284901 ...  0.09708389 -0.02502137
  0.04224933]"
4833,vclaim-sno-florida-nikolas-cruz-isis,"[ 0.0620329   0.06404603  0.08045565 ...  0.02741835 -0.02637427
  0.0251684 ]"
4834,vclaim-sno-florida-officer-mistakes-donut-glaze-for-methampetamines,[0.02775921 0.08149675 0.10589202 ... 0.16270253 0.02313461 0.05426912]
4835,vclaim-sno-florida-puppy-alligators-deputized,[0.07124788 0.10602283 0.16130057 ... 0.07570528 0.         0.14436008]
4836,vclaim-sno-florida-rebekah-jones-raid,"[ 0.07279988  0.13482952  0.08717115 ...  0.02492547 -0.03814262
  0.1752392 ]"
4837,vclaim-sno-florida-sheriffs-office-miami-dolphins-national-anthem,"[ 0.09718414  0.16211987  0.03585223 ... -0.0033042  -0.03422717
  0.10177148]"
4838,vclaim-sno-florida-shooter-antifa-shirt,"[ 0.08903256  0.08672325  0.18358241 ...  0.08779164 -0.03814262
  0.02478182]"
4839,vclaim-sno-florida-town-trump-week,[0.12414642 0.19533752 0.0404179  ... 0.03196959 0.04134397 0.20263417]
4840,vclaim-sno-florida-water-hack,[0.09964422 0.10232844 0.136795   ... 0.07352491 0.03914665 0.06419479]
4841,vclaim-sno-florida-woman-velociraptor-picture,"[ 0.13424496  0.09092317  0.15898344 ...  0.02209376 -0.03814262
  0.09052525]"
4842,vclaim-sno-flotus-fracas,[0.10596623 0.13966689 0.09516559 ... 0.14173588 0.01644661 0.08123598]
4843,vclaim-sno-flour-burn-treatment,[0.05213447 0.16583467 0.10859478 ... 0.07803982 0.03592866 0.05055497]
4844,vclaim-sno-flower-power-2,"[ 0.09733906  0.10397197  0.01822802 ... -0.03926747 -0.03814262
  0.09323099]"
4845,vclaim-sno-floyd-county-georgia-votes,[0.05968563 0.1612801  0.06459203 ... 0.03367979 0.         0.17766619]
4846,vclaim-sno-floyd-instruction-manual-protesters,"[ 0.15053247  0.10574464  0.11270873 ...  0.09061714 -0.01190237
  0.03268751]"
