,ver_claim_ids,ver_claim_encodings
3181,vclaim-sno-danney-williams-found-dead,"[-0.0506348   0.04483671 -0.02508591 ...  0.00843413  0.01282772
 -0.05951341]"
3182,vclaim-sno-danny-trejo-passing,"[-0.0201087   0.05003863  0.01238659 ...  0.03152571  0.04111514
 -0.03927975]"
3183,vclaim-sno-danske-bank-text-scam,"[-0.01890386 -0.06699552  0.02242272 ... -0.03168192  0.0052221
  0.01773766]"
3184,vclaim-sno-dapl-routed-through-standing-rock-after-bismarck-residents-said-no,"[-0.02248984 -0.00475093 -0.01311671 ...  0.00858579  0.02163222
 -0.0513591 ]"
3185,vclaim-sno-darboy-walmart-abduction-warning,"[-0.02001089 -0.02469867  0.02046486 ...  0.01419686 -0.01794432
  0.02739698]"
3186,vclaim-sno-dare-to-compare,"[-0.01439024 -0.01804202 -0.03014393 ... -0.00641217 -0.04605429
  0.03225386]"
3187,vclaim-sno-daredevil-ride-motorcycle-lake-como,"[-0.00770074 -0.01456094  0.00345342 ...  0.02110873 -0.05316706
 -0.01191019]"
3188,vclaim-sno-daredevils-playing-tennis-airplane,"[-0.03654869  0.00117853  0.02443223 ...  0.01582139 -0.03411457
  0.01185042]"
3189,vclaim-sno-dark-web-vaccines,"[ 0.0228723   0.01648402 -0.01354608 ...  0.01503602  0.03142705
  0.02335327]"
3190,vclaim-sno-darkest-baby-world,"[ 0.03291044  0.03165601 -0.00447933 ...  0.0113401   0.05577284
  0.04507945]"
3191,vclaim-sno-darkhorse-battalion,"[-0.00040019  0.02091363  0.02583233 ... -0.03364943  0.04149503
 -0.01003074]"
3192,vclaim-sno-darkwing-duck-returns-hoax,"[-0.03795579  0.02067804  0.00591585 ... -0.01033868 -0.04102705
 -0.02256529]"
3193,vclaim-sno-darlings-democratic-party,"[ 0.00689482 -0.01545487 -0.03429841 ... -0.001973    0.03854201
  0.0493124 ]"
3194,vclaim-sno-darrell-issa-avoid-protesters,"[-0.02347862  0.05184551  0.01083636 ...  0.05042922  0.0128751
  0.02750692]"
3195,vclaim-sno-darren-wilson-shot,"[-0.02310018 -0.00532303  0.0077777  ...  0.02208688  0.05368252
 -0.02651025]"
3196,vclaim-sno-dasani-recalled-clear-parasite,"[ 0.03566743 -0.01972838 -0.05248788 ... -0.02088912 -0.01327296
  0.00932718]"
3197,vclaim-sno-dashboarder-crossing,"[-0.02170921 -0.00809443 -0.01056232 ...  0.01313891  0.02091157
  0.01540499]"
3198,vclaim-sno-datsuns-and-daughters,"[-0.04836839 -0.02781455  0.01333897 ...  0.06004554  0.02928091
  0.00200562]"
3199,vclaim-sno-daughter-fertilizes-eggs-with-fathers-sperm,"[-0.05472736  0.00523738 -0.00450175 ...  0.01359338  0.03765717
 -0.02613161]"
3200,vclaim-sno-daunte-wright-ben-jerrys,"[-0.01884747  0.00255965  0.03802734 ... -0.054731    0.00199227
 -0.04535255]"
3201,vclaim-sno-dave-barrys-16-things,"[ 0.02988515 -0.01190745  0.01416656 ... -0.01461408 -0.02486298
 -0.01363593]"
3202,vclaim-sno-dave-ramsey-cashless-society,"[-0.02961587  0.01879713  0.02226364 ...  0.02136614 -0.04872287
 -0.01305152]"
3203,vclaim-sno-dave-ramsey-stimulus-checks,"[-0.02211693  0.03774084 -0.03696806 ...  0.02205592 -0.06269602
 -0.05238102]"
3204,vclaim-sno-dave-ramsey-wake-up-america,"[-0.04098623 -0.01193003 -0.00883979 ...  0.0193218  -0.04456438
  0.03675913]"
3205,vclaim-sno-david-allen,"[ 0.03000683  0.01317902  0.00707728 ...  0.05251838  0.0426064
 -0.01558537]"
3206,vclaim-sno-david-attenborough-israelis,"[-0.03534198  0.05715267  0.03324841 ... -0.00107063 -0.03651286
  0.01579004]"
3207,vclaim-sno-david-bowie-lemmy-photo,"[ 0.03204049 -0.04982141  0.01526996 ...  0.03439504  0.02093807
 -0.05725048]"
3208,vclaim-sno-david-bowie-mtv-black-artists,"[ 0.01757496  0.04917241 -0.00450129 ...  0.03320378 -0.04634425
 -0.04837238]"
3209,vclaim-sno-david-bowie-newsnight-1999,"[-0.02772126 -0.02906613 -0.00444357 ...  0.02868165 -0.04712414
 -0.03659561]"
3210,vclaim-sno-david-brooks-trump-needs-to-decide-if-he-prefers-to-resign-be-impeached-or-get-assassinated,"[-0.05912715  0.03468424  0.02378174 ...  0.02881081 -0.01731167
 -0.01578889]"
3211,vclaim-sno-david-clarke-military-medals,"[-0.02431165 -0.02707602  0.02462334 ...  0.02607249 -0.0133725
 -0.04603197]"
3212,vclaim-sno-david-hogg-attend-california-high-school,"[ 0.0132459   0.04971161  0.01596965 ...  0.03471925  0.0151971
 -0.05128104]"
3213,vclaim-sno-david-hogg-clear-backpack-rights,"[ 0.01170263  0.05067953  0.0298699  ... -0.02865438  0.02304044
 -0.0490966 ]"
3214,vclaim-sno-david-hogg-generations-before-us,"[-0.00912142  0.0596743   0.01336868 ... -0.03074112  0.01111625
 -0.02964688]"
3215,vclaim-sno-david-hogg-give-nazi-salute,"[ 0.03818941  0.01868802  0.04456059 ... -0.03303109  0.02963848
 -0.0476883 ]"
3216,vclaim-sno-david-hogg-on-campus-rumor-hoax,"[ 0.0017697   0.0375586   0.00159074 ...  0.02615353 -0.00445704
 -0.0484199 ]"
3217,vclaim-sno-david-muir-married,"[-0.03439193  0.05978772 -0.04665111 ...  0.00678329 -0.02816792
 -0.03507391]"
3218,vclaim-sno-david-muir-partner-shirtless,"[-0.03795349  0.01526046 -0.05011517 ...  0.0050586  -0.04484039
 -0.02349997]"
3219,vclaim-sno-david-nagy-obituary,"[-0.0260408   0.02730959  0.00947155 ...  0.00395678 -0.00461143
 -0.03191022]"
3220,vclaim-sno-david-perdue-death-prayer-controversy,"[-0.01532532  0.02977725  0.00800017 ...  0.03810753  0.0352117
 -0.01378085]"
3221,vclaim-sno-david-perdue-white-power-sign,"[-0.01781697  0.00224057 -0.05584682 ... -0.00826068  0.03263013
 -0.03902186]"
3222,vclaim-sno-david-wilkerson,"[-0.0129771  -0.05094811  0.06628853 ... -0.00426458  0.0209277
  0.00310117]"
3223,vclaim-sno-dawn-clorox-lethal,"[ 0.01247984  0.01106491 -0.02670825 ...  0.00151329 -0.00634665
 -0.03155968]"
3224,vclaim-sno-dawn-wells-gilligans-residuals,"[ 0.03335557  0.04524314 -0.00358911 ...  0.03620367 -0.05201186
 -0.04745417]"
3225,vclaim-sno-daycare-center-murals,"[ 0.0512858   0.00452284  0.02502427 ...  0.00414964  0.06201873
 -0.02212324]"
3226,vclaim-sno-daylight-savings-apology,"[-0.00993962 -0.05142164  0.00499398 ... -0.0202042  -0.03615109
  0.03862545]"
3227,vclaim-sno-dayonn-davis-lyle-burgess,"[-0.04185523  0.03927157 -0.03339478 ...  0.00291052 -0.03251291
 -0.04365525]"
3228,vclaim-sno-dayton-shooter-warren,"[-0.02894053 -0.02192543  0.05148441 ... -0.02718637  0.00939011
 -0.05985373]"
3229,vclaim-sno-daytona-international-speedway-flooded,"[-0.02561017 -0.04477681  0.05393705 ...  0.02630993  0.01266131
 -0.02937007]"
3230,vclaim-sno-dc-comics-jesus-christ,"[ 0.03819076  0.02901364  0.03046759 ...  0.01670443  0.00081965
 -0.03392918]"
3231,vclaim-sno-dc-dancing-weddings-covid-19,"[-0.00610654  0.04141617 -0.04648512 ...  0.03008877  0.06236899
  0.0237144 ]"
3232,vclaim-sno-dc-daycare-center-raided,"[ 0.01998793  0.01203571 -0.02315419 ...  0.04193373  0.05196062
 -0.02618482]"
3233,vclaim-sno-dc-mayor-covid-order,"[-0.0259726   0.04128837  0.02055964 ...  0.00202881  0.06146272
  0.022818  ]"
3234,vclaim-sno-dca-cancer-cure,"[ 0.06062729  0.02760926 -0.06024911 ... -0.00054661  0.03543711
 -0.01581229]"
3235,vclaim-sno-de-coy-drunk,"[ 0.03534012 -0.0546825   0.04903103 ...  0.05627467  0.03039289
  0.02608054]"
3236,vclaim-sno-de-forest-moon-flight,"[ 0.02274252  0.037423   -0.01807366 ...  0.02692328 -0.01334246
 -0.021745  ]"
3237,vclaim-sno-dead-air,"[-0.03644423  0.03787423  0.01892507 ...  0.06320871 -0.00984027
  0.02322848]"
3238,vclaim-sno-dead-bigfoot-confirmed-at-elephant-butte-lake-nm,"[-0.00261731 -0.02862445 -0.01185291 ... -0.00670691  0.04258114
  0.00038707]"
3239,vclaim-sno-dead-like-me,"[-0.045021    0.0506005  -0.012934   ...  0.00116687 -0.00369443
 -0.05628214]"
3240,vclaim-sno-dead-man-impregnates-woman,"[-0.00059318  0.01830772  0.00610168 ...  0.04082805  0.04442747
 -0.00025265]"
3241,vclaim-sno-dead-mother-freezer,"[-0.00141298  0.0362109  -0.0024206  ...  0.02692053  0.04150013
 -0.0399561 ]"
3242,vclaim-sno-dead-peasant-insurance,"[-0.00276688  0.0136538  -0.05075564 ... -0.04715374 -0.02411264
  0.025664  ]"
3243,vclaim-sno-dead-person-voting-pennsylvania,"[-0.06019717  0.00182422  0.01062636 ...  0.04952087  0.05501355
  0.03556949]"
3244,vclaim-sno-dead-reckoning,"[ 0.0173684   0.00622137 -0.01306427 ...  0.03843053  0.02984947
 -0.05277121]"
3245,vclaim-sno-dead-reporter-recording-clinton,"[-0.03247944  0.03268879  0.03974946 ...  0.06108448 -0.03887898
 -0.04282106]"
3246,vclaim-sno-dead-ringer-2,"[ 0.03869608 -0.02961333  0.04934876 ...  0.00900164 -0.03269662
 -0.05138374]"
3247,vclaim-sno-dead-ringer,"[-0.05962465  0.00759922  0.01809413 ...  0.01333304  0.01247498
 -0.04721407]"
3248,vclaim-sno-dead-stupid,"[-0.04169964  0.00326487  0.04713895 ... -0.00138106  0.02987357
  0.01149435]"
3249,vclaim-sno-deadliest-days-usa-history,"[-0.02622254 -0.01672073 -0.01678485 ... -0.02073456  0.01281468
  0.05508934]"
3250,vclaim-sno-deadly-chase-down,"[ 0.01209922 -0.04550651  0.05975908 ...  0.03307739  0.01832785
 -0.00101664]"
3251,vclaim-sno-deadly-crash-kills-two-moms-five-kids,"[-0.04837576 -0.0340923   0.06207685 ...  0.02776539  0.04878415
 -0.03107646]"
3252,vclaim-sno-deadly-hr3211-virus-louisville-kentucky,"[ 0.02723977 -0.01087258  0.0043095  ...  0.00873944  0.0395404
 -0.02546845]"
3253,vclaim-sno-deadly-imaginings,"[-0.05387433  0.04548643  0.03909582 ...  0.0033768   0.01016358
  0.00317694]"
3254,vclaim-sno-deadly-kilowatt,"[-0.00531327  0.0363779   0.03413878 ...  0.04058731  0.02340393
 -0.01442499]"
3255,vclaim-sno-deadly-playground,"[-0.00919645 -0.05437522  0.05443322 ...  0.02290346  0.0094743
 -0.02492744]"
3256,vclaim-sno-deadly-pullover,"[-0.01352703 -0.05559836  0.05859616 ...  0.01989147  0.00638584
  0.01179983]"
3257,vclaim-sno-dean-koontz-predicted-coronavirus,"[ 0.00703909 -0.01489193  0.01349154 ... -0.00764718  0.01285769
  0.05015536]"
3258,vclaim-sno-deanna-lorraine-kenosha-shooter,"[-0.04291824 -0.01615282 -0.0106227  ... -0.0302003   0.04565877
 -0.03704929]"
3259,vclaim-sno-dear-diary-2,"[-0.02151938 -0.01835644  0.03677387 ...  0.04684672 -0.01170469
  0.02206267]"
3260,vclaim-sno-dear-rich-bastard,"[ 0.00287198 -0.02349547  0.01226831 ...  0.04219476 -0.0275129
 -0.03874822]"
3261,vclaim-sno-dearborn-michigan-pro-isis-rally,"[-0.01708801 -0.03862337 -0.00210382 ... -0.02039551  0.05311542
 -0.00863246]"
3262,vclaim-sno-death-addle,"[-0.00685897  0.05815998  0.0348261  ...  0.04789834 -0.01839853
 -0.05273742]"
3263,vclaim-sno-death-and-advertising,"[-0.03523571  0.01174433  0.03250483 ...  0.02343864  0.03109688
 -0.04662388]"
3264,vclaim-sno-death-hoax-celine-dion-crash,"[-0.05303786  0.04995347 -0.01479101 ...  0.02634999  0.04669148
 -0.04012989]"
3265,vclaim-sno-death-of-elisa-lam,"[ 0.01733265 -0.01033618 -0.01959165 ...  0.04820479  0.00277272
 -0.02135574]"
3266,vclaim-sno-death-of-houdini,"[-0.01856594  0.01949202  0.03705494 ...  0.01425336  0.0492455
 -0.04141641]"
3267,vclaim-sno-death-of-leelah-alcorn,"[ 0.04204728  0.02445513  0.06188396 ...  0.04688504  0.04421471
 -0.04935087]"
3268,vclaim-sno-death-penalty-abortion-texas,[0.02803833 0.05799738 0.01351637 ... 0.00798548 0.03094502 0.00970057]
3269,vclaim-sno-death-penalty,"[-0.01137147  0.01433546  0.06503217 ...  0.0539721   0.04643124
 -0.02204258]"
3270,vclaim-sno-death-row-inmate-igor-hamilton,"[-0.0332547   0.02426345 -0.02579227 ...  0.00328395  0.04206898
 -0.04335792]"
3271,vclaim-sno-death-rush-limbaugh-al-baghdadi,"[-0.02786759 -0.0228862   0.02741174 ... -0.02138202 -0.03143264
  0.00259893]"
3272,vclaim-sno-death-spiral,"[ 0.02142921 -0.00209216 -0.03225635 ...  0.06006095  0.02257966
  0.04696378]"
3273,vclaim-sno-death-takes-a-powder,"[-0.01755522  0.04357426 -0.01284243 ...  0.04135298 -0.00165977
 -0.04362179]"
3274,vclaim-sno-debate-secret-hand-signals,"[-0.03870499  0.00616444 -0.01122453 ...  0.02959027  0.00631312
 -0.03679102]"
3275,vclaim-sno-debbie-shwartz,"[ 0.00100541 -0.00965407  0.03182166 ...  0.0543038   0.0246891
 -0.02418182]"
3276,vclaim-sno-debby-ryan-heart-attack,"[-0.03512085  0.0464278   0.03696753 ...  0.00080741  0.02855995
 -0.03544705]"
3277,vclaim-sno-deblasio-nicaragua-warren-wilhelm,"[-0.0179293  -0.00707149 -0.04438817 ... -0.04060903 -0.0180564
 -0.01977692]"
3278,vclaim-sno-decalcification,"[ 0.00804079 -0.01215057  0.05454867 ...  0.00910378  0.01827984
 -0.0107779 ]"
3279,vclaim-sno-deceased-fbi-agent-found-at-trump-tower-with-silenced-pistol,"[-0.02885777  0.02512934 -0.03614025 ...  0.02891313 -0.02123798
 -0.00050951]"
3280,vclaim-sno-deck-of-cards,"[ 0.02335075  0.01773567 -0.03661214 ...  0.04770356  0.03646023
  0.00748323]"
3281,vclaim-sno-declaration-of-financial-independence,"[ 0.00423523  0.03629635 -0.02899991 ...  0.03249081  0.03824881
  0.00557817]"
3282,vclaim-sno-declaration-of-non-dependents,"[-0.03633658  0.00799189 -0.04927383 ...  0.01502743 -0.00315063
  0.02931259]"
3283,vclaim-sno-declared-deaths,"[-0.00475273  0.02566024  0.0354087  ... -0.02034225 -0.02628529
  0.02211564]"
3284,vclaim-sno-deep-freeze,"[-0.03464631  0.04190529  0.03584789 ... -0.0399343  -0.01410779
  0.01995417]"
3285,vclaim-sno-deep-underground,"[-0.00106371  0.03543136 -0.0543527  ...  0.03220421  0.0126988
 -0.04356762]"
3286,vclaim-sno-deepest-hole-earth-fossil,"[ 0.05123278  0.03260596  0.03746828 ... -0.04663679  0.03877851
 -0.04930358]"
3287,vclaim-sno-deer-crossing,"[-0.00367775 -0.0561153  -0.01438295 ...  0.04722847 -0.00972137
  0.03385764]"
3288,vclaim-sno-deerfield-assault-weapons-ban,"[ 0.00784956  0.01828372 -0.0054849  ...  0.00847429  0.04798734
  0.01340904]"
3289,vclaim-sno-defaced-abolitionist-statue,"[ 0.01923457 -0.00161902  0.02674194 ...  0.03125199  0.05496395
 -0.05754723]"
3290,vclaim-sno-defcon-warning-level-escalated-to-3,"[-0.00415852  0.00515726 -0.05160689 ... -0.03101322 -0.01842863
  0.02650877]"
3291,vclaim-sno-defense-ministers-photo,"[-0.02797545 -0.00170475 -0.04175884 ... -0.03009204  0.05098099
  0.05388055]"
3292,vclaim-sno-definition-of-trumpery,"[-0.01365248 -0.02838628 -0.04881858 ... -0.03677874 -0.04087448
 -0.05037343]"
3293,vclaim-sno-defunded-police-nuclear-submarine,"[ 0.0062321   0.0016601   0.00575791 ...  0.04701906  0.03489162
 -0.03333788]"
3294,vclaim-sno-degrasse-tyson-robbed-a-dope-dealer-in-harlem,"[-0.00407203  0.00730628  0.02328569 ... -0.02612133 -0.03535533
 -0.00390588]"
3295,vclaim-sno-degree-of-difficulty,"[ 0.0535659  -0.00920629  0.06243875 ...  0.01034777  0.02912634
 -0.01951102]"
3296,vclaim-sno-deja-roo,"[-0.04287742 -0.01905309  0.03814493 ... -0.01207146  0.04212412
 -0.01448537]"
3297,vclaim-sno-delaware-cemetery-begins-exhuming-bodies-confederate-soldiers,"[ 0.00389688 -0.02316903  0.0007975  ...  0.04066973  0.02983744
 -0.0481246 ]"
3298,vclaim-sno-delayed-grantification,"[ 0.02904773 -0.03486676 -0.0033275  ...  0.00808912 -0.04215268
 -0.01426242]"
3299,vclaim-sno-delegation-afghanistan-familes,"[-0.0136862   0.01263564 -0.020216   ... -0.04198192  0.00122769
  0.01583931]"
3300,vclaim-sno-delete-google-chrome-trends,"[ 0.02381916  0.02207918 -0.05073486 ... -0.01672958  0.02232049
 -0.01365758]"
3301,vclaim-sno-deleted-tamir-rice-photo,"[-0.01551261  0.03209154  0.00485075 ...  0.02645333  0.01545105
 -0.0542068 ]"
3302,vclaim-sno-delivery-courier-scam,"[ 0.01474656 -0.03001171 -0.03178899 ...  0.01118342  0.00745842
 -0.04506852]"
3303,vclaim-sno-delivery-driver-commits-suicide-destroying-childrens-christmas,"[-0.00835804  0.00456665  0.02529569 ...  0.05784713  0.02241569
 -0.04873985]"
3304,vclaim-sno-delta-airlines-ticket-scam,"[-0.00523851 -0.02450668 -0.02101548 ...  0.00538405 -0.0062768
 -0.02797019]"
3305,vclaim-sno-delta-force-biden-ukraine,"[-0.04018622 -0.02857155 -0.05893362 ...  0.00742652  0.05605792
 -0.01914878]"
3306,vclaim-sno-delta-force-raids-obama-stronghold-thailand,"[ 0.00753974  0.00716408 -0.06091496 ... -0.01654199  0.04201578
  0.01989958]"
3307,vclaim-sno-delta-georgia-voting-law,"[-0.02842842  0.01522107 -0.02772021 ... -0.03764205  0.01220621
  0.04643201]"
3308,vclaim-sno-delta-unions,"[ 0.00967609  0.01082908 -0.02668886 ...  0.05975327 -0.01885138
 -0.00285746]"
3309,vclaim-sno-dem-party-logo-white-supremacy,"[-0.04978056 -0.0274731  -0.0174659  ... -0.01347264  0.04477293
 -0.01977791]"
3310,vclaim-sno-dementor-figure-in-sky,"[-0.00098549 -0.02991949  0.04585173 ... -0.0054837  -0.00957638
  0.02438218]"
3311,vclaim-sno-demi-lovato-death,"[-0.01654726  0.04862377  0.02815474 ... -0.00756897  0.00044938
 -0.03695451]"
3312,vclaim-sno-demi-lovato-nonbinary,"[-0.03207924  0.01336853  0.00053639 ... -0.0127772  -0.01801112
  0.01561396]"
3313,vclaim-sno-demi-moore-trump-supporters,"[ 0.01107695  0.03629882  0.00676478 ... -0.00695377  0.02234159
  0.03270983]"
3314,vclaim-sno-demilitarized-buffer,"[ 0.02977222  0.03500902  0.02261348 ...  0.05854857  0.00441325
 -0.01906322]"
3315,vclaim-sno-demo-of-new-football-helmet,"[ 0.00010017 -0.02371634  0.05324804 ... -0.00753964 -0.02091004
 -0.01757946]"
3316,vclaim-sno-democrat-principal-defecates-in-front-of-students-during-pledge-of-allegiance,"[-0.02911669  0.00984152  0.02695256 ...  0.01426548  0.04118805
 -0.06439912]"
3317,vclaim-sno-democrat-shooters-list,"[ 0.02271247 -0.04906587  0.01711619 ... -0.03386377 -0.03460722
  0.00836786]"
3318,vclaim-sno-democrat-white-house-nba,"[-0.03043648  0.03156381 -0.0513753  ... -0.00350825 -0.00405734
 -0.0471409 ]"
3319,vclaim-sno-democratic-congressmen-busted-planning-assassinate-trump,"[ 2.0082070e-02  5.9305534e-05  6.8727084e-03 ...  4.4588491e-02
  4.5156060e-03 -2.2185322e-02]"
3320,vclaim-sno-democratic-party-holding-emergency-meeting-to-discuss-replacing-hillary-clinton,"[-0.01003516  0.01328231 -0.00038783 ...  0.00358688  0.02362394
  0.04178306]"
3321,vclaim-sno-democratic-senators-pass-bills-rate,"[ 0.01739537 -0.05655788  0.02495871 ... -0.00651798 -0.00951499
 -0.00108742]"
3322,vclaim-sno-democrats-campaign-nude,"[-0.02345547  0.00812451  0.00164253 ... -0.05749604  0.02993503
  0.03822429]"
3323,vclaim-sno-democrats-celebrate-shutdown,"[ 0.03162152 -0.04616211 -0.0140484  ... -0.0298521  -0.01025434
 -0.03878047]"
3324,vclaim-sno-democrats-college-immigrants,"[ 0.04067521  0.01298386  0.00890098 ...  0.00751279 -0.00082802
 -0.00361758]"
3325,vclaim-sno-democrats-demand-kavanaugh-dna-test,"[-0.0520982   0.0234504   0.01782821 ...  0.0040034   0.05311406
 -0.04680132]"
3326,vclaim-sno-democrats-elected-four-people,"[-0.01320688 -0.00496864 -0.02092724 ...  0.02337092  0.03490742
 -0.03638703]"
3327,vclaim-sno-democrats-file-treason-charges-against-trump,"[-0.04861724  0.02684766 -0.01164962 ...  0.02233449 -0.00263421
 -0.00867337]"
3328,vclaim-sno-democrats-free-cars-immigrants,"[ 0.01755927 -0.03942178 -0.03872265 ...  0.01046836 -0.0051825
 -0.0213796 ]"
3329,vclaim-sno-democrats-giddy-covid,"[ 0.0225495   0.00324697 -0.03107304 ... -0.05056418 -0.0123786
 -0.02482634]"
3330,vclaim-sno-democrats-in-italy,"[-0.00296374 -0.00624979 -0.03023818 ...  0.03564649  0.00692004
 -0.03755259]"
3331,vclaim-sno-democrats-indictment-for-coup,"[ 0.02030831  0.03165971 -0.03831715 ...  0.01970593  0.04481195
 -0.02642597]"
3332,vclaim-sno-democrats-masks-barrett-hearing,"[-0.02891847 -0.00305341 -0.02921489 ... -0.05109512  0.05496613
  0.02399444]"
3333,vclaim-sno-democrats-masks-lewis-funeral,"[-0.0430263   0.0059611  -0.02619785 ... -0.00325745  0.05637726
 -0.04257975]"
3334,vclaim-sno-democrats-medicare-tax-plan,"[ 0.0095493   0.00479038 -0.01513929 ...  0.00151622  0.02522146
  0.04009797]"
3335,vclaim-sno-democrats-nuclear-weapons,"[-0.00703151  0.03052472  0.00141554 ...  0.03278176  0.02899185
 -0.03391776]"
3336,vclaim-sno-democrats-puerto-rico-shutdown,"[ 0.04899136 -0.00146072 -0.01355721 ...  0.01446506  0.01341775
 -0.01779768]"
3337,vclaim-sno-democrats-real-names,"[-0.01844795 -0.00831466 -0.02664024 ... -0.0271997  -0.00481897
 -0.02661997]"
3338,vclaim-sno-democrats-sharia-law,"[-0.00683916 -0.02065584  0.00864702 ...  0.04228169 -0.00822228
  0.03995926]"
3339,vclaim-sno-democrats-shutdown-coup,"[ 0.04468453  0.01688783 -0.04314168 ... -0.00975447  0.00079327
 -0.01643595]"
3340,vclaim-sno-democrats-socialist-party-poster,"[-0.02991871 -0.04714184  0.03757949 ...  0.01392771  0.03571631
  0.01357538]"
3341,vclaim-sno-democrats-stand-seal-widow,"[ 0.01675713  0.04041182 -0.05066165 ...  0.02959695  0.0355054
 -0.0535501 ]"
3342,vclaim-sno-democrats-supreme-court-influenced-constitution,"[-2.8392883e-02  4.0004361e-02 -2.7388187e-02 ...  5.9311050e-03
  5.0385289e-02  9.7336939e-05]"
3343,vclaim-sno-democrats-under-god-pledge,"[ 0.00698823  0.05533824 -0.01931969 ...  0.00397779  0.03316107
  0.01375201]"
3344,vclaim-sno-democrats-vote-cola,"[ 0.02590801  0.06102956 -0.03640054 ...  0.00958003 -0.00530193
  0.03346414]"
3345,vclaim-sno-democrats-voting-twice-maryland,"[-0.04532825 -0.00559508  0.00536188 ... -0.01636327  0.02333175
 -0.01633142]"
3346,vclaim-sno-demolition-derby,"[-0.02435012 -0.048882    0.02045748 ...  0.02575072  0.05579713
 -0.00252667]"
3347,vclaim-sno-dems-border-security-hearing,"[ 0.02400504  0.0584425  -0.03895084 ...  0.02593586  0.03256724
  0.01729701]"
3348,vclaim-sno-dems-flags-half-mast-soleimani,"[-0.03348292  0.01010747  0.0065453  ...  0.01830831  0.0306094
 -0.00519871]"
3349,vclaim-sno-dems-immigrants-vets-health,"[ 0.0550147   0.02077379 -0.01398689 ...  0.05236557  0.03882109
  0.00609253]"
3350,vclaim-sno-dems-impeach-gop-presidents,"[ 0.0262723   0.01382612 -0.01810646 ...  0.01921433  0.04004594
 -0.04759236]"
3351,vclaim-sno-dems-indictments-barr-query,"[-0.02172693 -0.01423159 -0.01512144 ...  0.00884576 -0.00973726
 -0.00868717]"
3352,vclaim-sno-dems-ukraine-trump-investigate,"[-0.0331693  -0.03493834 -0.00593024 ...  0.04097888  0.01789285
 -0.02585413]"
