,input_claim_ids,used_words_and_synonyms
211,tweet-sno-211,"['“', 'need', 'motivation', 'indigence', 'necessitate', 'want', 'low-cost', 'rural', 'healthcare', '”', '=', '“', 'people', 'citizenry', 'multitude', 'decide', 'populate', 'live', 'survive', 'exist', 'be', 'know', 'alive', 'bouncy', 'hot', 'united_states', 'america', 'subsidize', 'subsidized', 'choose', 'efficient', 'effective', 'manner', 'means', 'direction', 'way', 'room', 'l', '”', 'expensive', '!', 'expense', 'bear', 'give_birth', 'digest', 'hold', 'yield', 'wear', 'behave', 'have_a_bun_in_the_oven', '!', 'go', 'adam', 'crack', 'travel', 'become', 'run', 'proceed', 'sound', 'function', 'run_low', 'move', 'die', 'belong', 'start', 'blend', 'fit', 'rifle', 'plump', 'fail', 'broadband', '.', 'gas', 'gasoline', 'flatulence', 'accelerator', 'natural_gas', 'boast', 'tax', 'taxis', '.', 'uncomfortable', '.', 'motion', 'be_active', 'act', 'affect', 'motivate', '.', 'none', 'answer', 'reply', '’', 'acquiring', 'get', 'receive', 'arrive', 'bring', 'experience', 'pay_back', 'have', 'induce', 'grow', 'contract', 'make', 'drive', 'catch', 'scram', 'draw', 'perplex', 'get_down', 'suffer', 'beget', 'evening', 'flush', 'even', 'tied', '*', 'attempt', 'try', 'test', 'judge', 'sample', 'hear', 'try_on', '*', 'address', 'savoir-faire', 'cover', 'central', 'cardinal', 'point', 'detail', 'degree', 'item', 'compass_point', 'period', 'decimal_point', 'distributor_point', 'indicate', 'orient', 'charge', 'steer', 'bespeak', 'luff', 'target', 'sharpen', '’', 'devising', 'qualification', 'making', 'cause', 'produce', 'create', 'gain', 'do', 'form', 'reach', 'construct', 'name', 'lay_down', 'take', 'stool', 'cook', 'seduce', ':', '’', 'brand', 'shuffle', 'life', 'animation', 'liveliness', 'biography', 'life_sentence', '*', 'artificially', '*', 'cheap', 'brassy', 'bum', '.', '’', 'acknowledge', 'sleep_together', '’', 'right', 'right_field', 'correct', 'proper', 'good', 'veracious', 'properly', 'mighty', 'justly', 'correctly', '.', '-', 'jackson', 'k', '(', 'j', ')', 'november', 'five', ',', '2']"
212,tweet-sno-212,"['collectivist', 'leftist', 'genius', 'brilliance', 'ace', 'flair', 's', 'f', 'decide', 'distinct', 'send', 'mail', 'transport', 'station', 'commit', 'air', 'message', 'climate', 'change', 'variety', 'switch', 'exchange', 'transfer', 'deepen', 'make', 'create', 'produce', 'six', 'narrative', 'story', 'floor', 'history', 'report', 'fib', 'mural', 'g', 't', 'exploitation', 'use', 'practice', '7', 'gallon', 'aerosol', 'spray', 'atomizer', 'paint', 'key', 'rouge', '.', '🤣']"
213,tweet-sno-213,"['#', 'v', 'please', 'remember', 'commend', 'commemorate', 'trump', 'cornet', 'outdo', 'evict', 'disabled', 'disable', 'united_states', 'uracil', 'uranium', 'u', 'army', 'united_states_army', 'combat', 'fight', 'battle', 'veteran', 'seasoned', 'afghanistan', '&', 'kosovo', 'bantam', 'therapy', 'dog', 'frump', 'cad', 'frank', 'pawl', 'andiron', 'chase', 'recommend', 'doctor', 'doctor_of_the_church', 'sophisticate', 'repair', '.', 'action', 'g', '’', '&', 'd', 'd', '.', 'v']"
214,tweet-sno-214,"['happen', 'find', 'put_option', 'put', 'frame', 'invest', 'place', 'arrange', 'penny', 'microwave', 'two', 'minutes', 'minute', 'moment', 'hour', '😱']"
215,tweet-sno-215,"['v', 'national_security_council', ':', 'testify', 'hill', 'mound', ',', 'national_security_agency', '’', 'b', 'say', 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', 'alexander', 'v', 'remove', 'get_rid_of', 'take_out', 'absent', 'murder', 'removed', 'distant', 'national', 'home', 'security', 'security_system', 'council', '.', '“', 'e', '’', 'detail', 'detailed', ',', 'people', 'citizenry', 'multitude', 'g', 'department', '’', 'bring', 'institute', 'lend', 'fetch', 'new', 'fresh', 'raw', 'newfangled', 'modern', 'newly', 'folks', 'folk', 'tribe', 'family', 'folk_music', '”']"
216,tweet-sno-216,"['l', 'c', 'alexander', 'v', 'still', 'hush', 'distillery', 'calm', 'inactive', 'silent', 'placid', 'however', 'even', 'national', 'home', 'security', 'security_system', 'council', ',', 'state', 'tell', 'order', 'assure', 'distinguish', '.', 'earlier', 'early', 'sooner', 'in_the_first_place', 'sunday', 'question', 'doubt', 'motion', 'interrogate', 'interview', 'wonder', 'originate', 'arise', 'rise', 'rebel', 'get_up', 'w', 'v', ',', 'national_security_council', '’', 'top', 'peak', 'acme', 'circus_tent', 'exceed', 'clear', 'lead', 'crown', 'ukrainian', 'expert', 'adept', 'technical', ',', 'function', 'character', 'role', 'n', 'second', 'secant', 'securities_and_exchange_commission', 'sec', 'a', '’', 'b', 'talk', 'speak', 'spill', 'spill_the_beans', 'lecture', 'c', 'natural', 'lifelike', 'rotation', 'people', 'citizenry', 'multitude', '.']"
217,tweet-sno-217,"[':', 'm', 'say', 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', ',', '“', 'v', 'still', 'hush', 'distillery', 'calm', 'inactive', 'silent', 'placid', 'however', 'even', 'detail', 'detailed', 'national_security_council', '.', 'aware', 'mindful', 'change', 'variety', 'switch', 'exchange', 'transfer', 'deepen', 'status', 'condition', '.', 'obviously', 'retaliatory', 'action', 'military_action', 'natural_process', 'legal_action', 'carry_through', 'l', 'v', 'day', 'sidereal_day', 'award', 'honor', 'respect', 'military', 'hero', 'champion', 'bomber', 'w', 'r', '”', '#', 'v', 'c', 'f']"
218,tweet-sno-218,"['’', 'cabbage', 'boodle', 'pilfer', '🥬', 'tibet', '’', 'alone', 'unique', 'singular', '“', 'pagoda', 'flower', 'bloom', '”', '.', 'sent', 'send', 'mail', 'transport', 'station', 'commit', 'air', 'beloved', 'lamb', 'dear', 'costly', 'dearly', 'friend', 'ally', 'acquaintance', 'supporter', '.', 'auspicious', 'm', 'blooming', 'efflorescence', 'every', 'four_hundred', 'old_age', 'long_time', 'days', 'year', 'class', 'himalayas', '.', 'apparently', 'obviously', 'lucky', 'golden', 'see', 'understand', 'witness', 'visualize', 'learn', 'watch', 'meet', 'determine', 'visit', 'attend', 'go_steady', 'examine', 'experience', 'interpret', 'give', 'yield', 'hold', 'render', 'impart', 'establish', 'sacrifice', 'pass', 'grant', 'move_over', 'feed', 'contribute', 'collapse', 'afford', 'life', 'good', 'commodity', 'full', 'estimable', 'beneficial', 'adept', 'dependable', 'effective', 'well', 'thoroughly', 'fortune', 'luck', '–', 't', 'worth', 'deserving', 'sharing', 'communion', 'share', 'partake', '!', 'fantastic', 'evening', 'flush', 'even', '.', 'tons', 'batch', 'lot', 'set', 'draw', 'bunch', 'distribute', 'a_lot', 'love', 'sexual_love', 'sleep_together', 'one_hundred_thirty', '💖', '.', '#', 'm', '#', 'g', '#', '#', 'b', '✨']"
219,tweet-sno-219,"['foolish', 'anserine', 't', 'g', 'fan', 'sports_fan', 'winnow', '.', 'vote', 'illegal', 'impeachment', ""coup_d'etat"", 'coup', '.', ""'"", 'better', 'bettor', 'good', 'full', 'estimable', 'beneficial', 'adept', 'dear', 'dependable', 'effective', 'well', 'look', 'looking', 'search', 'front', 'attend', 'expect', 'count', 'nancy', 'p', '.', '—', 'c', '(', 'c', ')', 'october', 'thirty-one', ',', '2', '’', '.', 't', 'senator', ',', 'meaning', 'mean', 'entail', 'intend', 'think_of', '’', 'senate', 'united_states_senate', '’', 'right_to_vote', 'house', 'firm', 'sign_of_the_zodiac', 'family', 'theater', 'resolution', 'resolving_power', 'resoluteness', 'settlement', 'solution', '.']"
220,tweet-sno-220,"['another', 'good', 'commodity', 'full', 'estimable', 'beneficial', 'adept', 'dear', 'dependable', 'effective', 'well', 'thoroughly', 'day', 'sidereal_day', 'remember', 'commend', 'commemorate', '1', 'president', 'president_of_the_united_states', 'johnson', 'impeach', 'accuse', 'february', 'twenty-fourth', ',', 'monday', ',', 's', 'twenty-first', ',', 'previous', 'former', 'friday', '.', 'reason', 'rationality', 'cause', 'argue', 'take', 'lead', 'assume', 'bring', 'choose', 'accept', 'fill', 'consider', 'necessitate', 'film', 'remove', 'consume', 'learn', 'claim', 'aim', 'carry', 'lease', 'subscribe', 'contain', 'drive', 'contract', 'hanker', 'long', 'retentive', 'farseeing', 'house', 'firm', 'sign_of_the_zodiac', 'family', 'theater', 'sunday', '.']"
221,tweet-sno-221,"['democratic', 'plan', 'design', 'forty-two', '%', 'national', 'home', 'gross_sales', 'sale', 'tax', 'd', 'privation', 'lack', 'need', 'wish', 'desire', 'want', 'majority', '’', 'working', 'work', 'function', 'exercise', 'make', 'bring', 'cultivate', 'influence', 'shape', 'knead', 'exploit', 'solve', 'ferment', 'sour', 'running', '.', 'b', '&', 'warren', 'hate', 'united_states', 'america', '&', 'difficult', 'hard', 'arduous', 'unvoiced', 'intemperate', 'heavily', 'american', 'american_english', '.', 'seek', 'search', 'try', 'destroy', 'demolish', 'e', 'good', 'commodity', 'full', 'estimable', 'beneficial', 'adept', 'dear', 'dependable', 'effective', 'well', 'thoroughly', 'state', 'country', 'nation', 'area', '.', 'aftermath', 'wake_island', 'wake', 'wake_up', 'inflame', 'awaken', '!', '#', 'd']"
222,tweet-sno-222,"['stop', 'arrest', 'stop_consonant', 'period', 'diaphragm', 'catch', 'blockage', 'discontinue', 'break', 'check', 'intercept', 'end', 'barricade', 'hold_on', ',', 'read', 'take', 'learn', 'understand', '&', 'think', 'remember', 'intend', ':', 'stopping_point', 'last', 'death', 'survive', 'concluding', 'final', 'night', 'nox', 'pitiless', ',', 'barbarous', 'brutal', 'beastly', 'terrorist', 'endanger', 'threaten', 'threatened', 'state', 'country', 'nation', 'area', '&', 'responsible', 'creditworthy', 'american', 'american_english', 'citizen', 'kill', 'stamp_out', 'toss_off', 'successful', 'operation', 'process', 'mathematical_process', 'united_states', 'uracil', 'uranium', 'u', 'military', '&', 'w', 'describe', 'report', 'trace', 'identify', 'described', '#', 'a', '“', 'austere', 'ascetic', 'religious', 'scholar', 'learner', '”']"
223,tweet-sno-223,"['s', 'rice', 'complain', 'trump', 'cornet', 'outdo', 'inform', 'informed', 'o', 'killing', 'kill', 'stamp_out', 'toss_off', 'isis', 'directorate_for_inter-services_intelligence', 'leader', 'drawing_card', '—', 'daily', 'casual', 'day_by_day', 'wire', 'telegram', 'cable', 'electrify', '(', 'r', ')', 'october', 'twenty-seven', ',', '2', 'o', 'one', 'matchless', 'lashkar-e-taiba', 'let', 'permit', 'get', 'lease', 'b', 'prison', '?', 'h', ',', 's', ',', ""'"", 'still', 'hush', 'distillery', 'calm', 'inactive', 'silent', 'placid', 'however', 'even', 'irrelevant', '.']"
224,tweet-sno-224,"['president', 'president_of_the_united_states', 'o', ""'"", 'administration', 'presidency', 'government', 'let_go_of', 'free', 'turn', 'publish', 'exhaust', 'secrete', 'release', 'unblock', 'a', 'b', 'a', '2', 'previously', 'spend', 'exhausted', 'time', 'clock_time', 'fourth_dimension', 'meter', 'prison_term', 'clock', 'american', 'american_english', 'run', 'test', 'footrace', 'streak', 'rivulet', 'political_campaign', 'discharge', 'scat', 'operate', 'function', 'range', 'campaign', 'play', 'tend', 'prevail', 'carry', 'guide', 'ply', 'hunt', 'race', 'move', 'melt', 'ladder', 'prison', 'iraq', '.', 'today', 'nowadays', ',', 'trump', 'cornet', 'outdo', 'announce', 'announced', 'death', 'end', 'b', '.', 'leadership', 'expression', 'look', 'spirit', 'search', 'front', 'attend', 'expect', 'count', 'like', 'wish', 'alike', 'comparable', '!']"
225,tweet-sno-225,"['watch', 'lookout', 'vigil', 'determine', ':', 'president', 'president_of_the_united_states', 'trump', 'cornet', 'outdo', 'meet', 'converge', 'suffer', 'touch', 'loud', 'brassy', 'forte', 'loudly', 'boo', 'introduce', 'insert', 'bring_in', 'precede', 'inaugurate', 'universe', 'world', 'earth', 'populace', 'worldly_concern', 'global', 'series', 'serial', 'national', 'park', 'ballpark', 'parking_lot', 'sunday', 'night', 'nox', '.']"
226,tweet-sno-226,"['🚨', 's', 'fan', 'sports_fan', 'winnow', 'start', 'beginning', 'startle', 'starting_signal', 'get_down', 'begin', 'depart', 'originate', 'boo', 'president', 'president_of_the_united_states', 'trump', 'cornet', 'outdo', 'look', 'appear', 'j', '#', 'national', 'park', 'ballpark', 'parking_lot', '.', 'chant', 'tone', 'chanted', '“', 'lock', 'engage', 'interlock', 'lock_in', '!', '!', '”', '#', 'w', ':', 'w', '#', 's', '#', 'w']"
227,tweet-sno-227,"['president', 'president_of_the_united_states', 'trump', 'cornet', 'outdo', 'join', 'connect', 'joined', 'coupled', 'v', 'microphone', 'penny', ',', 'national', 'home', 'security', 'security_system', 'adviser', 'robert', '’', 'b', ',', 'left', 'left_field', 'leave', 'exit', 'entrust', 'bequeath', 'impart', 'forget', 'leftover', ';', 'secretary', 'repository', 'defense', 'defense_mechanism', 'department_of_defense', 'refutation', 'defensive_structure', 'mark', 'marker', 'target', 'chump', 'sign', 'scratch', 'crisscross', 'bell_ringer', 'tag', 'distinguish', 'commemorate', 'stigmatize', 'notice', 'scar', 'score', 'set', 'cross_off', 'check', 'grade', 'punctuate', 'e', 'chair', 'joint', 'articulation', 'roast', 'head', 'foreman', 'headman', 'staff', 'united_states_government', 'united_states', 'army', 'united_states_army', 'general', 'cosmopolitan', 'a', 'm', ',', 'brig', '.', 'g', 'm', 'evans', ',', 'deputy', 'director', 'film_director', 'conductor', 'special', 'particular', 'especial', 'limited', 'extra', 'operations', 'operation', 'process', 'mathematical_process', ',', 'right', 'right_field', 'correct', 'proper', 'good', 'veracious', 'properly', 'mighty', 'justly', 'correctly', ',', 'saturday', ',', 'o', 'twenty-six', ',', '2', ',', 'situation', 'site', 'position', 'room', 'board', 'white', 'egg_white', 'flannel', 'whiten', 'blank', 'ashen', 'house', 'firm', 'sign_of_the_zodiac', 'family', 'theater', 'monitoring', 'monitor', 'development', 'growth', 'exploitation', 'force', 'military_unit', 'violence', 'power', 'effect', 'force_out', 'coerce', 'impel', 'push', 'wedge', 'pull', 'storm', 'stopping_point', 'conclusion', 'finale', 'close', 'close_up', 'conclude', 'near', 'airless', 'cheeseparing', 'ill-famed', 'isis', 'directorate_for_inter-services_intelligence', 'leader', 'drawing_card', 'a', 'b', 'a', '’', 'compound', 'intensify', 'colonial', 'syria', 'mission', 'deputation', 'killing', 'kill', 'stamp_out', 'toss_off', 'capture', 'get', 'appropriate', 'terrorist', '.']"
228,tweet-sno-228,"['stop', 'arrest', 'stop_consonant', 'period', 'diaphragm', 'catch', 'blockage', 'discontinue', 'break', 'check', 'intercept', 'end', 'barricade', 'hold_on', 'compliment', 'congratulate', 'pride', 'preen', 'o', 'killing', 'kill', 'stamp_out', 'toss_off', 'bin', 'bank_identification_number', 'ladle', 'load', 'laden', '.', 'navy', 'dark_blue', 'united_states_navy', 'sealing_wax', 'seal', 'navy_seal', 'cachet', 'varnish', '.', '#', 'argument', 'debate', 'consider', 'argue']"
229,tweet-sno-229,"['dolly', 'doll', 'p', 'write', 'publish', 'compose', 'spell', 'j', 'always', 'constantly', 'love', 'beloved', 'sexual_love', 'sleep_together', 'night', 'nox', '.', '🤯', '.']"
230,tweet-sno-230,"['alert', 'alarm', ':', 'president', 'president_of_the_united_states', 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', 'say', 'aforesaid', 'couple', 'match', 'pair', 'copulate', 'minutes', 'minute', 'moment', 'hour', 'ago', ',', '`', ""'"", 'building', 'construction', 'construct', 'build_up', 'build', 'wall', 'rampart', 'colorado', '.', ""'"", 'beautiful', '.', 'large', 'big', 'bad', 'boastful', 'adult', 'boastfully', 'one', 'matchless', 'truly', 'actually', 'in_truth', 'very', 'plant', 'whole_shebang', 'works', 'work', 'employment', 'study', 'workplace', 'oeuvre', 'function', 'exercise', 'make', 'bring', 'cultivate', 'influence', 'shape', 'knead', 'exploit', 'solve', 'ferment', 'sour', '.', ""'""]"
231,tweet-sno-231,"['gently', 'lightly', 'correct', 'right', 'chastise', 'compensate', 'discipline', 'decline', 'adjust', 'corrected', 'one', 'matchless', 'astronaut', 'woman', 'charwoman', 'womanhood', 'spacewalk', ',', 'd', 'trump', 'cornet', 'outdo', 'use', 'function', 'consumption', 'habit', 'manipulation', 'united_states', 'practice', 'center', 'middle', 'in-between', 'finger', 'feel', '“', 'fix', 'repair', 'localization', 'fasten', 'specify', 'cook', 'pay_back', 'fixate', 'sterilize', 'situate', '”', 'hair', ""hair's-breadth"", 'haircloth', '.', 'evening', 'flush', 'even', 'tied', 'real_number', 'real', 'actual', 'substantial', 'veridical', 'very', 'life', 'animation', 'liveliness', 'biography', 'life_sentence', '?']"
232,tweet-sno-232,"['j', 'b', 'life', 'animation', 'liveliness', 'biography', 'life_sentence', 'populate', 'live', 'survive', 'exist', 'be', 'know', 'large', 'big', 'bad', 'boastful', 'adult', 'sign_of_the_zodiac', 'mansion', 'state', 'state_of_matter', 'country', 'department_of_state', 'submit', 'express', 'buy', 'bribe', 'another', 'district_of_columbia', 'direct_current', ',', 'b', 'drum_sander', 'four', 'house', 'firm', 'family', 'theater', ',', 'o', 'get', 'become', 'receive', 'arrive', 'bring', 'experience', 'pay_back', 'have', 'induce', 'grow', 'contract', 'make', 'drive', 'catch', 'scram', 'draw', 'perplex', 'get_down', 'suffer', 'beget', 'third', '.', 'money', 'cause', 'produce', 'create', 'gain', 'do', 'form', 'reach', 'construct', 'name', 'lay_down', 'hold', 'take', 'stool', 'cook', 'seduce', 'made', 'lecture', 'call_on_the_carpet', 'income', 'inequality', '!']"
233,tweet-sno-233,"['j', 'life', 'animation', 'liveliness', 'biography', 'life_sentence', 'populate', 'live', 'survive', 'exist', 'be', 'know', 'large', 'big', 'bad', 'boastful', 'adult', 'sign_of_the_zodiac', 'mansion', 'state', 'state_of_matter', 'country', 'department_of_state', 'submit', 'express', ',', '&', 'buy', 'bribe', 'another', 'one', 'matchless', 'd', 'b', 'four', 'h', 'b', 'get', 'become', 'receive', 'arrive', 'bring', 'experience', 'pay_back', 'have', 'induce', 'grow', 'contract', 'make', 'drive', 'catch', 'scram', 'draw', 'perplex', 'get_down', 'suffer', 'beget', 'third', 'm', 'money', 'cause', 'produce', 'create', 'gain', 'do', 'form', 'reach', 'construct', 'name', 'lay_down', 'hold', 'take', 'stool', 'cook', 'seduce', 'made', 'lecture', 'call_on_the_carpet', 'united_states', 'uracil', 'uranium', 'u', '💵', 'equality', ',', 'please', 'acknowledge', 'sleep_together', '’', 'vote', '2', '#', 'k']"
234,tweet-sno-234,"['elizabeth', 'warren', 'ask', 'necessitate', 'mollie', 't', 'murder', 'mangle', 'murdered', 'i', 'answer', 'reply', ':', '“', 'know', 'acknowledge', 'sleep_together', 'difficult', 'hard', 'arduous', 'unvoiced', 'intemperate', 'heavily', 'family', 'class', 'kin', 'syndicate', ',', 'remember', 'commend', 'commemorate', 'need', 'motivation', 'indigence', 'want', 'focus', 'stress', 'concentrate', 'concenter', 'real_number', 'real', 'actual', 'substantial', 'veridical', 'very', 'problem', 'trouble', 'like', 'wish', 'alike', 'comparable', 'illegal', 'immigrant', 'able', 'see', 'understand', 'witness', 'visualize', 'learn', 'watch', 'meet', 'determine', 'visit', 'attend', 'go_steady', 'examine', 'experience', 'interpret', 'child', 'kid', 'kyd', 'pull_the_leg_of', '”', 'lashkar-e-taiba', 'let', 'permit', 'get', 'lease', 'sink', 'sinkhole', 'cesspool', 'dip', 'slump', 'bury', '.']"
235,tweet-sno-235,"['h', 'always', 'constantly', 's', 'today', 'nowadays', '#', 't', '’', 'probably', 'credibly', 'important', 'significant', 'crucial', 'authoritative', 'point', 'detail', 'degree', 'item', 'compass_point', 'period', 'decimal_point', 'distributor_point', 'indicate', 'orient', 'charge', 'steer', 'bespeak', 'luff', 'target', 'sharpen', 'fact', 'new', 'fresh', 'raw', 'newfangled', 'modern', 'newly', 'packaging', 'promotion', 'box', '’', 't', '*', 'friendly', '.', 'reminder', 'admonisher', 'menstruation', 'peer', 'equal', 'adequate', 'female', '.', 'possibly', 'reconsideration', 'rethink', 'expression', 'look', 'spirit', 'search', 'front', 'attend', 'expect', 'count', '.']"
